NAME	TITLE	SCORE	
YAE1D1	YAE1D1	0.028947204	
RBPJ	RBPJ	0.02894379	
KIF24	KIF24	0.0289359	
ORMDL3	ORMDL3	0.028923234	
SLC25A46	SLC25A46	0.028919948	
CCS	CCS	0.02891276	
ZNF749	ZNF749	0.028907074	
3-Mar	3-Mar	0.028901817	
DGUOK	DGUOK	0.028892893	
C19orf38	C19orf38	0.028889995	
HTR1F	HTR1F	0.0288889	
GTF3A	GTF3A	0.028871568	
TRMO	TRMO	0.028870832	
RFPL1S	RFPL1S	0.028866062	
DISP1	DISP1	0.028863128	
LONP2	LONP2	0.028856795	
SELPLG	SELPLG	0.028853001	
CTLA4	CTLA4	0.02884018	
TLN1	TLN1	0.028837057	
KRT5	KRT5	0.028824132	
SMO	SMO	0.028813886	
ZNF540	ZNF540	0.028807933	
MISP	MISP	0.028805837	
ZBTB3	ZBTB3	0.028788935	
SESTD1	SESTD1	0.028770702	
CEP85L	CEP85L	0.02877009	
PICK1	PICK1	0.028765809	
LIPT1	LIPT1	0.02876057	
FGFBP2	FGFBP2	0.028755069	
CRYM	CRYM	0.028750379	
PRTG	PRTG	0.028745357	
TVP23B	TVP23B	0.02873327	
SAMD14	SAMD14	0.028726656	
SERPINC1	SERPINC1	0.028725041	
PNO1	PNO1	0.028700234	
TOMM70	TOMM70	0.028699253	
C11orf54	C11orf54	0.02864268	
OXSM	OXSM	0.028633738	
SPON1	SPON1	0.028626902	
SYPL1	SYPL1	0.028620118	
MLF2	MLF2	0.028619258	
ZNF664	ZNF664	0.028614169	
TICAM2	TICAM2	0.028609948	
ATP1A4	ATP1A4	0.028607653	
CD1C	CD1C	0.028597426	
AKNA	AKNA	0.028585084	
GPCPD1	GPCPD1	0.028572215	
SUGCT	SUGCT	0.028563201	
TBC1D1	TBC1D1	0.028559603	
FBXO31	FBXO31	0.028535822	
LOC401463	LOC401463	0.028512055	
PANK3	PANK3	0.028510103	
STAB1	STAB1	0.02849958	
COX20	COX20	0.028495423	
CNTN6	CNTN6	0.02849285	
TNFRSF13B	TNFRSF13B	0.028487636	
POLE4	POLE4	0.028481768	
TBXAS1	TBXAS1	0.028474417	
NHLRC2	NHLRC2	0.028471662	
HIST2H2BF	HIST2H2BF	0.028471053	
SNAPC5	SNAPC5	0.028464722	
RASGRF1	RASGRF1	0.028457029	
AKAP13	AKAP13	0.028455256	
FER	FER	0.028454976	
STK11	STK11	0.028454527	
TMA7	TMA7	0.028444443	
SDHAF3	SDHAF3	0.028438432	
KRT83	KRT83	0.028435092	
KIF7	KIF7	0.028416423	
ZNF556	ZNF556	0.028409112	
NDUFB2	NDUFB2	0.02839591	
KIAA0825	KIAA0825	0.02838445	
ERLEC1	ERLEC1	0.0283745	
TMEM42	TMEM42	0.0283723	
SMIM10	SMIM10	0.028368173	
CCDC107	CCDC107	0.028366338	
C16orf54	C16orf54	0.02836616	
MME	MME	0.028349277	
MGLL	MGLL	0.028322771	
ATP8B3	ATP8B3	0.02831142	
KDM8	KDM8	0.028307553	
PPP1R12B	PPP1R12B	0.028291792	
TMEM132B	TMEM132B	0.028287744	
CHD3	CHD3	0.028281515	
PLEKHM1	PLEKHM1	0.028276866	
GID4	GID4	0.02827202	
TMEM177	TMEM177	0.028263649	
TIMM23	TIMM23	0.028259467	
OSBPL2	OSBPL2	0.028257666	
NFU1	NFU1	0.028211767	
ZNF197	ZNF197	0.028209561	
FAM53A	FAM53A	0.02820002	
KIF3B	KIF3B	0.02819967	
CDK7	CDK7	0.028188253	
NOL3	NOL3	0.02815384	
LOC100133985	LOC100133985	0.028148048	
1-Sep	1-Sep	0.028135955	
PELO	PELO	0.028122958	
AGFG1	AGFG1	0.02811716	
FIGF	FIGF	0.02811086	
WWTR1	WWTR1	0.02810304	
AGO4	AGO4	0.028063383	
STX19	STX19	0.028056853	
GPANK1	GPANK1	0.028047346	
HCN1	HCN1	0.02803079	
ASIC3	ASIC3	0.028029565	
NSL1	NSL1	0.028017145	
NARFL	NARFL	0.02800177	
WDR31	WDR31	0.02799732	
PPP3CC	PPP3CC	0.027987974	
SGF29	SGF29	0.02797046	
C7orf26	C7orf26	0.027970303	
CCDC110	CCDC110	0.027960196	
TMEM200A	TMEM200A	0.027954064	
LOC105274304	LOC105274304	0.027952634	
CAPN7	CAPN7	0.027940068	
BAD	BAD	0.027921734	
GCDH	GCDH	0.027910938	
C1QTNF1	C1QTNF1	0.027906412	
MMP24	MMP24	0.027897885	
TRMT1L	TRMT1L	0.02789703	
CPQ	CPQ	0.027883386	
MTX1	MTX1	0.027880553	
RPL29	RPL29	0.027879711	
SULT6B1	SULT6B1	0.027879065	
TMEM260	TMEM260	0.02787531	
ZSWIM3	ZSWIM3	0.02785679	
CIDECP	CIDECP	0.027840896	
APIP	APIP	0.027838167	
HIRIP3	HIRIP3	0.027834876	
UHRF1BP1L	UHRF1BP1L	0.027828127	
CTD-2297D10.2	CTD-2297D10.2	0.02782809	
HECTD2	HECTD2	0.027819866	
2-Mar	2-Mar	0.027817177	
MRPL41	MRPL41	0.027813392	
SDR16C5	SDR16C5	0.027809424	
TMEM50B	TMEM50B	0.027803155	
OTUD6B-AS1	OTUD6B-AS1	0.027796019	
ZDHHC20	ZDHHC20	0.02779322	
SEPHS1	SEPHS1	0.027790125	
CYP8B1	CYP8B1	0.027783122	
NKRF	NKRF	0.027780842	
LOC283435	LOC283435	0.02777908	
CXCR5	CXCR5	0.0277636	
LINC00226	LINC00226	0.027753333	
RRP7A	RRP7A	0.027750455	
DDX54	DDX54	0.027745593	
CHRNA2	CHRNA2	0.027745288	
GBAS	GBAS	0.027740322	
ANKRD16	ANKRD16	0.027725859	
USP30	USP30	0.027717333	
LOC105370306	LOC105370306	0.027715147	
MAPK6	MAPK6	0.027668007	
OR4K13	OR4K13	0.027667437	
LOC101929625	LOC101929625	0.027666789	
C18orf12	C18orf12	0.027651427	
ADIPOR2	ADIPOR2	0.027631124	
SERPINA13P	SERPINA13P	0.02761172	
SHC1	SHC1	0.027608354	
SATB1	SATB1	0.027586186	
PCDHA6	PCDHA6	0.027584352	
BBS5	BBS5	0.027552126	
PYCR2	PYCR2	0.027544837	
CALHM2	CALHM2	0.027542239	
CDPF1	CDPF1	0.02753634	
KLHDC10	KLHDC10	0.027528403	
TMTC4	TMTC4	0.027526706	
ARG2	ARG2	0.027512437	
ACADM	ACADM	0.0275123	
CFAP36	CFAP36	0.02750925	
AUH	AUH	0.027507693	
GPR108	GPR108	0.027505534	
CETN3	CETN3	0.027480422	
AHCTF1	AHCTF1	0.027476327	
SMARCD3	SMARCD3	0.02747047	
RAB1A	RAB1A	0.027469581	
C19orf52	C19orf52	0.02746398	
IFI35	IFI35	0.027459748	
HIST1H2BG	HIST1H2BG	0.027433844	
SOCS2	SOCS2	0.027431915	
RPS29	RPS29	0.027431864	
C1orf123	C1orf123	0.027431257	
RANBP3L	RANBP3L	0.027430482	
SLCO4C1	SLCO4C1	0.02742164	
FUBP1	FUBP1	0.027419899	
LRGUK	LRGUK	0.027419752	
OR52W1	OR52W1	0.02739626	
EXOSC4	EXOSC4	0.027387341	
USP10	USP10	0.027384955	
DUSP7	DUSP7	0.027378859	
ACOT12	ACOT12	0.027378451	
G3BP2	G3BP2	0.02737137	
SAMD9	SAMD9	0.027363472	
GNL3L	GNL3L	0.02736279	
FAM126A	FAM126A	0.027356442	
PTPRU	PTPRU	0.027350437	
HIST1H3D	HIST1H3D	0.02734402	
ANKRD54	ANKRD54	0.027342837	
ATP5S	ATP5S	0.027340727	
TNFRSF17	TNFRSF17	0.02734027	
NHSL2	NHSL2	0.027336605	
TMED8	TMED8	0.02732437	
ZNF684	ZNF684	0.027321907	
HSD17B8	HSD17B8	0.027317919	
EFNA5	EFNA5	0.027314728	
OR11L1	OR11L1	0.027312944	
SLCO3A1	SLCO3A1	0.027283262	
DGKQ	DGKQ	0.027278185	
RNF145	RNF145	0.027267745	
MXI1	MXI1	0.027265996	
SNRNP25	SNRNP25	0.027230348	
ATRX	ATRX	0.027214399	
SLC35E2	SLC35E2	0.027206209	
SH2D2A	SH2D2A	0.027200164	
HSPB11	HSPB11	0.027198533	
WIPI2	WIPI2	0.027198106	
KCNK1	KCNK1	0.02718896	
LOC100996654	LOC100996654	0.02715163	
SLC22A1	SLC22A1	0.027143093	
AGRN	AGRN	0.027138036	
TRPV3	TRPV3	0.027119808	
GBX2	GBX2	0.027105376	
HIKESHI	HIKESHI	0.027086804	
ALDH9A1	ALDH9A1	0.02707892	
ZNF618	ZNF618	0.02707586	
MAK	MAK	0.027072791	
NOS1AP	NOS1AP	0.027072748	
LAMP5	LAMP5	0.027064499	
TFAP4	TFAP4	0.027059227	
LOC613038	LOC613038	0.027043909	
CCZ1	CCZ1	0.027035024	
SNPH	SNPH	0.027027935	
ITGB3	ITGB3	0.027026838	
PGGT1B	PGGT1B	0.027026055	
BZW1	BZW1	0.027019668	
MMP23A	MMP23A	0.027018037	
ZNF696	ZNF696	0.027009372	
LINC00999	LINC00999	0.02700802	
TNPO1	TNPO1	0.027002415	
NARS2	NARS2	0.026995549	
ZNF330	ZNF330	0.026983907	
NOVA1	NOVA1	0.02697259	
PIGU	PIGU	0.02696964	
BRD9	BRD9	0.026965557	
MOB2	MOB2	0.026962876	
MTIF3	MTIF3	0.026934043	
TCF23	TCF23	0.02693028	
SMC2	SMC2	0.02691426	
GALNT18	GALNT18	0.026909443	
VBP1	VBP1	0.026897805	
CMPK1	CMPK1	0.026895327	
ACY3	ACY3	0.026881263	
MYOM3	MYOM3	0.026880804	
CLIC1	CLIC1	0.026852295	
HDAC4	HDAC4	0.026845748	
MAML3	MAML3	0.026821675	
MRPL13	MRPL13	0.026811773	
WFDC10B	WFDC10B	0.02681094	
DUBR	DUBR	0.026803665	
LOC101927141	LOC101927141	0.026799882	
FREM1	FREM1	0.026799645	
BRE	BRE	0.026797753	
WDR11-AS1	WDR11-AS1	0.02679565	
CEP170	CEP170	0.02679521	
CCDC127	CCDC127	0.02679364	
EIF2S2	EIF2S2	0.02679146	
KCNE2	KCNE2	0.026783705	
TMEM102	TMEM102	0.026782136	
ZNF311	ZNF311	0.02677171	
PLEKHB2	PLEKHB2	0.026746966	
KHDRBS2	KHDRBS2	0.026737694	
CDC40	CDC40	0.026723716	
TTC9C	TTC9C	0.026722608	
EIF3M	EIF3M	0.026695795	
SAMD7	SAMD7	0.026689759	
GNG10	GNG10	0.026681254	
NIPSNAP1	NIPSNAP1	0.02668032	
TMEM43	TMEM43	0.026667325	
FAM3A	FAM3A	0.026655467	
GSTM2P1	GSTM2P1	0.026647193	
TEDDM1	TEDDM1	0.026642738	
RPS21	RPS21	0.02664143	
DDHD2	DDHD2	0.026629861	
C5orf22	C5orf22	0.026617795	
USP38	USP38	0.026613126	
ADD1	ADD1	0.026604382	
PARVB	PARVB	0.026584614	
CEACAM19	CEACAM19	0.026576744	
TRIP6	TRIP6	0.026569141	
VASP	VASP	0.026556775	
TRIM35	TRIM35	0.026552988	
TAP2	TAP2	0.026551696	
GCC2	GCC2	0.026550256	
RAP1B	RAP1B	0.026523503	
SCUBE3	SCUBE3	0.026516773	
TRAV20	TRAV20	0.026513625	
SLC33A1	SLC33A1	0.02650383	
C8orf33	C8orf33	0.026500758	
DNAJB9	DNAJB9	0.02649634	
EIF2S3	EIF2S3	0.026489371	
SLC25A3	SLC25A3	0.02648629	
SH3BGRL	SH3BGRL	0.026476748	
IL5RA	IL5RA	0.026447928	
ADRA2A	ADRA2A	0.026447127	
U2AF1L4	U2AF1L4	0.026440866	
RASSF4	RASSF4	0.026438525	
LPCAT2	LPCAT2	0.026433093	
FMC1	FMC1	0.026427848	
DLL1	DLL1	0.026407951	
TRIM49	TRIM49	0.026406975	
SSSCA1	SSSCA1	0.026404459	
PLPP5	PLPP5	0.026400218	
PIFO	PIFO	0.026385702	
CHPF2	CHPF2	0.026378483	
HSPA4L	HSPA4L	0.026378427	
WWP2	WWP2	0.026370801	
CHRNA6	CHRNA6	0.026363695	
ZP3	ZP3	0.026355874	
PRSS23	PRSS23	0.026328102	
UCN3	UCN3	0.026322905	
ATP5L	ATP5L	0.026312279	
GLT1D1	GLT1D1	0.026310297	
LRIG3	LRIG3	0.026291825	
LOC105375773	LOC105375773	0.026276343	
HAS2	HAS2	0.026274014	
DNAJC25	DNAJC25	0.026273845	
EXOG	EXOG	0.026270544	
HGSNAT	HGSNAT	0.0262641	
RNF180	RNF180	0.026211344	
SKP1	SKP1	0.026208062	
MITF	MITF	0.0261943	
LOC105369860	LOC105369860	0.026184278	
C9orf135	C9orf135	0.026176572	
S100A6	S100A6	0.026164643	
UBE2V1	UBE2V1	0.02615048	
FAM227B	FAM227B	0.026146488	
C5orf66-AS2	C5orf66-AS2	0.026142068	
GRIN2B	GRIN2B	0.026123209	
MMP28	MMP28	0.026101049	
SSX3	SSX3	0.026100738	
PEX26	PEX26	0.026082706	
HOXC11	HOXC11	0.026078122	
CAPN5	CAPN5	0.026075017	
LOC286083	LOC286083	0.026069222	
TSPAN17	TSPAN17	0.026059143	
AP2M1	AP2M1	0.02605854	
RIT1	RIT1	0.026034964	
SEMA3A	SEMA3A	0.02602449	
CD302	CD302	0.026015682	
MAPKAP1	MAPKAP1	0.026000103	
LY6D	LY6D	0.02598084	
NLGN4X	NLGN4X	0.02596542	
EPRS	EPRS	0.02594999	
ELAC1	ELAC1	0.02594839	
B3GNT9	B3GNT9	0.025936887	
PEX2	PEX2	0.02593142	
AGPAT2	AGPAT2	0.025921626	
TSPYL1	TSPYL1	0.02591869	
LPP	LPP	0.025912195	
INSIG2	INSIG2	0.025891185	
LAX1	LAX1	0.025849707	
PCDHGC3	PCDHGC3	0.025847102	
HOXA4	HOXA4	0.025833499	
HSD17B11	HSD17B11	0.025833134	
CCNG2	CCNG2	0.025829278	
DENND2C	DENND2C	0.025825122	
NTHL1	NTHL1	0.025822746	
NDUFV2	NDUFV2	0.025816407	
TMEM105	TMEM105	0.025814096	
SHQ1	SHQ1	0.025806218	
RTN4IP1	RTN4IP1	0.02580424	
HTR6	HTR6	0.025801744	
OSTM1	OSTM1	0.025763039	
UROD	UROD	0.025758235	
SUCLG2	SUCLG2	0.02575432	
TSNAX	TSNAX	0.025741436	
RANBP3	RANBP3	0.025730686	
BCL7B	BCL7B	0.025728995	
NKX3-1	NKX3-1	0.025728486	
KCNIP4	KCNIP4	0.025725693	
ENOX1	ENOX1	0.025723973	
CAPRIN1	CAPRIN1	0.025717778	
OR7C2	OR7C2	0.025717106	
KIF12	KIF12	0.025716584	
HAGHL	HAGHL	0.02570185	
DHRS9	DHRS9	0.025674231	
ADAMTS15	ADAMTS15	0.025667382	
IFT27	IFT27	0.025658797	
TJP2	TJP2	0.025646923	
C11orf84	C11orf84	0.025646895	
MS4A6A	MS4A6A	0.02564573	
VWA1	VWA1	0.025645291	
CTBS	CTBS	0.025643397	
CPNE2	CPNE2	0.025624974	
ZDHHC11	ZDHHC11	0.025623217	
RAB28	RAB28	0.025613908	
UQCR10	UQCR10	0.025603686	
TNFSF12	TNFSF12	0.025598897	
PHYH	PHYH	0.025574876	
MTERF1	MTERF1	0.025570922	
DCTD	DCTD	0.025560552	
RAB11FIP3	RAB11FIP3	0.025551496	
ARID4A	ARID4A	0.02554893	
CFAP44	CFAP44	0.025548248	
KCND3	KCND3	0.025543693	
OR13C8	OR13C8	0.025541537	
IKZF3	IKZF3	0.025537109	
CSNK1D	CSNK1D	0.025536275	
NAA15	NAA15	0.025524363	
ATP6V1H	ATP6V1H	0.025507862	
PSD	PSD	0.02550676	
CDHR2	CDHR2	0.025504785	
CARD9	CARD9	0.02549539	
LOC105376365	LOC105376365	0.025485793	
GPR179	GPR179	0.0254842	
ADPRHL1	ADPRHL1	0.025482409	
LOC100506016	LOC100506016	0.025480326	
CBX4	CBX4	0.025470715	
ZBBX	ZBBX	0.025469352	
CDC73	CDC73	0.025462642	
SAC3D1	SAC3D1	0.025458645	
APOB	APOB	0.025439879	
GOLT1B	GOLT1B	0.025410216	
GSR	GSR	0.025403732	
MPP4	MPP4	0.025394771	
COPS3	COPS3	0.02539264	
GGTA1P	GGTA1P	0.025392555	
FAM45A	FAM45A	0.025388753	
LINC01353	LINC01353	0.025381116	
RBM45	RBM45	0.025380103	
DESI1	DESI1	0.025369195	
12-Sep	12-Sep	0.02536216	
VPS33A	VPS33A	0.025341706	
PSMD1	PSMD1	0.025340963	
DKKL1	DKKL1	0.02534085	
BLOC1S2	BLOC1S2	0.02533203	
EPHA4	EPHA4	0.025323587	
FCAR	FCAR	0.025314543	
GOSR1	GOSR1	0.025309578	
GPHA2	GPHA2	0.025308639	
SPRTN	SPRTN	0.025293482	
SNX5	SNX5	0.025285857	
SPDYA	SPDYA	0.025272219	
COX15	COX15	0.025271393	
BCL2L13	BCL2L13	0.025260353	
MAGEL2	MAGEL2	0.025258528	
SLC24A4	SLC24A4	0.025247052	
OXA1L	OXA1L	0.025233908	
AKIP1	AKIP1	0.0252264	
B4GALT2	B4GALT2	0.025216242	
CCM2	CCM2	0.025216242	
C14orf169	C14orf169	0.025209367	
DMPK	DMPK	0.025206879	
CCR9	CCR9	0.02519904	
HLA-B	HLA-B	0.025195906	
INPP5A	INPP5A	0.025187397	
CHRAC1	CHRAC1	0.0251823	
TAF1A	TAF1A	0.025174534	
FAR1	FAR1	0.025174093	
TNFSF12-TNFSF13	TNFSF12-TNFSF13	0.025172744	
GCAT	GCAT	0.02516925	
PRPSAP1	PRPSAP1	0.025163567	
VGF	VGF	0.02514985	
SHISA5	SHISA5	0.025144681	
LIG4	LIG4	0.025124155	
LOC102724874	LOC102724874	0.025112627	
FAM177B	FAM177B	0.02510894	
ZNF580	ZNF580	0.02510748	
IFT81	IFT81	0.025104849	
MLLT3	MLLT3	0.025100924	
SPATA6	SPATA6	0.025095405	
PLEKHG2	PLEKHG2	0.025094377	
AK7	AK7	0.025090123	
UBASH3B	UBASH3B	0.025088053	
ZNF679	ZNF679	0.0250877	
OR2A42	OR2A42	0.02508439	
LINC01162	LINC01162	0.025082747	
PCDHGB1	PCDHGB1	0.025072321	
LOC105373185	LOC105373185	0.025059532	
MRPS9	MRPS9	0.025036074	
ITSN2	ITSN2	0.025031105	
UBFD1	UBFD1	0.025021687	
GALNT15	GALNT15	0.025013516	
ADCY2	ADCY2	0.025012696	
NOP14	NOP14	0.024975935	
SYT15	SYT15	0.024958681	
SDC4P	SDC4P	0.024949862	
TIGD6	TIGD6	0.024948493	
PTGR1	PTGR1	0.024942819	
ZNF598	ZNF598	0.024921691	
MPPE1	MPPE1	0.02491471	
BDP1	BDP1	0.024903672	
ZDHHC18	ZDHHC18	0.024888862	
LINC01428	LINC01428	0.024875738	
ST6GAL1	ST6GAL1	0.024861978	
STX17	STX17	0.024859985	
LIN7B	LIN7B	0.024859887	
EIF6	EIF6	0.024854394	
POC1B	POC1B	0.024852786	
LOC100288798	LOC100288798	0.024848834	
TULP4	TULP4	0.024841199	
PPP3CA	PPP3CA	0.024840366	
RIOK2	RIOK2	0.024837058	
LOC105377448	LOC105377448	0.024804017	
ERBIN	ERBIN	0.024798956	
MCF2L	MCF2L	0.024782535	
VWDE	VWDE	0.024780324	
DBR1	DBR1	0.024754938	
DNAJB12	DNAJB12	0.024741681	
SNED1	SNED1	0.024712425	
BHLHA15	BHLHA15	0.024691919	
SUFU	SUFU	0.024687871	
ADCY3	ADCY3	0.024687216	
RNPEP	RNPEP	0.02468479	
HABP4	HABP4	0.024678614	
C19orf12	C19orf12	0.024677461	
MAP2K3	MAP2K3	0.024676949	
MYRIP	MYRIP	0.024659894	
NAB2	NAB2	0.024639208	
C20orf181	C20orf181	0.02461469	
BRMS1	BRMS1	0.02460839	
SDHC	SDHC	0.024603052	
C5orf64	C5orf64	0.024584223	
TPP1	TPP1	0.024546081	
TNPO3	TNPO3	0.024530368	
KIF1C	KIF1C	0.024527475	
RNF216	RNF216	0.02451536	
RNF185	RNF185	0.0245104	
LRRC18	LRRC18	0.024506928	
PUS7L	PUS7L	0.024505114	
PRR21	PRR21	0.02448747	
ACOT13	ACOT13	0.024483152	
EFCAB6	EFCAB6	0.024470942	
MOAP1	MOAP1	0.024457717	
CLSPN	CLSPN	0.024446663	
KRT17P5	KRT17P5	0.024432965	
MYO6	MYO6	0.024428083	
ERI2	ERI2	0.024424868	
SCN1B	SCN1B	0.024418404	
NOG	NOG	0.024415797	
CDRT15P2	CDRT15P2	0.024410477	
LRIT3	LRIT3	0.024402915	
SLC1A2	SLC1A2	0.024400277	
MRPL46	MRPL46	0.024397384	
SIGLEC5	SIGLEC5	0.024385527	
TMED10	TMED10	0.02437372	
ARPC1B	ARPC1B	0.024372123	
BACE1	BACE1	0.024371533	
EPX	EPX	0.024356956	
LINC01391	LINC01391	0.02434163	
NAIP	NAIP	0.024336228	
DUSP10	DUSP10	0.024327422	
RNF111	RNF111	0.024315827	
BBS9	BBS9	0.02431313	
SNX7	SNX7	0.02430736	
MBNL1-AS1///MBNL1	MBNL1-AS1///MBNL1	0.024303813	
RBM8A	RBM8A	0.024300953	
DDHD1	DDHD1	0.024293942	
GZF1	GZF1	0.024290392	
ZNF322	ZNF322	0.024288898	
INPP5K	INPP5K	0.024281481	
ID1	ID1	0.024271015	
ZNF626	ZNF626	0.024236219	
IL6ST	IL6ST	0.02423415	
AGMO	AGMO	0.024197657	
ATP8B2	ATP8B2	0.024194587	
CHST15	CHST15	0.02419392	
GSTA4	GSTA4	0.024188932	
GRPEL1	GRPEL1	0.024183221	
FAM89B	FAM89B	0.024180563	
PTPRR	PTPRR	0.024144946	
ZNF689	ZNF689	0.024143662	
IFNA8	IFNA8	0.024138538	
ATXN1	ATXN1	0.024112694	
TEP1	TEP1	0.024111751	
LOC102724849	LOC102724849	0.024109768	
RNF19A	RNF19A	0.024102254	
LRRC34	LRRC34	0.024095489	
HSD17B4	HSD17B4	0.024091907	
MAP3K10	MAP3K10	0.024071317	
C9orf57	C9orf57	0.02406556	
C12orf42	C12orf42	0.024061041	
CYP3A7	CYP3A7	0.02405871	
COPS8	COPS8	0.024044394	
ZNF300	ZNF300	0.024042321	
RGS7BP	RGS7BP	0.024035605	
GPS2	GPS2	0.024023445	
FAM196A	FAM196A	0.024016365	
ZNF250	ZNF250	0.024006078	
PPP3CB	PPP3CB	0.02400206	
SFTA1P	SFTA1P	0.023990588	
RNF167	RNF167	0.0239865	
C8orf82	C8orf82	0.0239787	
TNFSF4	TNFSF4	0.02397287	
NCOR1	NCOR1	0.023964902	
SUGT1	SUGT1	0.023963422	
IDUA	IDUA	0.0239598	
FLJ26850	FLJ26850	0.023947766	
PIGB	PIGB	0.023945173	
MOB4	MOB4	0.023905648	
AP2B1	AP2B1	0.02389026	
ACVR2A	ACVR2A	0.023871038	
TIMM9	TIMM9	0.02385734	
DHRS7B	DHRS7B	0.02385332	
STOM	STOM	0.023850877	
CRELD1	CRELD1	0.023848083	
PPP1R18	PPP1R18	0.02384645	
ELF2	ELF2	0.023835381	
LITAF	LITAF	0.02382073	
GSTO2	GSTO2	0.023804186	
ZNF407	ZNF407	0.023800842	
ZNF232	ZNF232	0.023792412	
ZYG11B	ZYG11B	0.023789762	
UBE2L3	UBE2L3	0.023789594	
ITGB5	ITGB5	0.023775185	
SPACA4	SPACA4	0.023744581	
A4GALT	A4GALT	0.023728484	
FBXO16	FBXO16	0.023728449	
REC8	REC8	0.023717498	
KIAA1143	KIAA1143	0.023716096	
DAPL1	DAPL1	0.023715043	
GATC	GATC	0.023713278	
AS3MT	AS3MT	0.023690907	
CATSPER3	CATSPER3	0.023686292	
PPTC7	PPTC7	0.023675295	
SURF1	SURF1	0.023671493	
PYGO1	PYGO1	0.023671009	
YPEL5	YPEL5	0.023647865	
CIAPIN1	CIAPIN1	0.023645068	
SPATA12	SPATA12	0.023641087	
FYCO1	FYCO1	0.02363477	
PMS2CL	PMS2CL	0.023634758	
LCMT2	LCMT2	0.023632552	
EFEMP2	EFEMP2	0.023631558	
OR6C4	OR6C4	0.023623036	
BYSL	BYSL	0.02361884	
HADHA	HADHA	0.023587195	
SPRYD3	SPRYD3	0.023579817	
CDC42BPA	CDC42BPA	0.023562534	
NUDT18	NUDT18	0.023559095	
FAM122A	FAM122A	0.023544688	
ARPC4	ARPC4	0.023542443	
SOD3	SOD3	0.02354208	
ACOT11	ACOT11	0.023542047	
NCOA7	NCOA7	0.023540061	
CASP5	CASP5	0.023536367	
LOC105375297	LOC105375297	0.023534734	
CENPL	CENPL	0.023532586	
WDR78	WDR78	0.023524273	
PIN1	PIN1	0.023522435	
TESK1	TESK1	0.023515388	
RASSF3	RASSF3	0.023503259	
ETHE1	ETHE1	0.023502195	
HMGCL	HMGCL	0.023499455	
OSTF1	OSTF1	0.023493417	
PIEZO1	PIEZO1	0.023490911	
RBFOX1	RBFOX1	0.023485035	
ACTR1A	ACTR1A	0.023474805	
SLC25A12	SLC25A12	0.02347075	
GLS	GLS	0.023461761	
LAMTOR1	LAMTOR1	0.023458147	
ZNF426	ZNF426	0.023455014	
HAS3	HAS3	0.023452576	
RIC3	RIC3	0.023452135	
LOC105370027	LOC105370027	0.023447676	
NAIF1	NAIF1	0.023442108	
RBM48	RBM48	0.023438456	
H3F3AP4	H3F3AP4	0.023436656	
COL9A3	COL9A3	0.023436593	
CEP19	CEP19	0.02342437	
CELA3B	CELA3B	0.02341943	
TBC1D22A	TBC1D22A	0.023408797	
TMEM53	TMEM53	0.023407442	
UBC	UBC	0.023404885	
COQ8A	COQ8A	0.023388848	
TRPA1	TRPA1	0.023386031	
C19orf53	C19orf53	0.023362206	
TRIM69	TRIM69	0.023358189	
SDPR	SDPR	0.023351595	
MIGA2	MIGA2	0.023342159	
BUD31	BUD31	0.023335734	
RIBC1	RIBC1	0.023335332	
RFX7	RFX7	0.02333106	
PAX8	PAX8	0.023330472	
ZNF454	ZNF454	0.023326766	
LRRC46	LRRC46	0.02332642	
ACADVL	ACADVL	0.02332461	
HYPM	HYPM	0.023318043	
MED22	MED22	0.02331194	
MTFR1	MTFR1	0.023298329	
NAP1L5	NAP1L5	0.023292555	
UBTD2	UBTD2	0.023291156	
COX6B1	COX6B1	0.023288224	
EBPL	EBPL	0.023270117	
AHNAK	AHNAK	0.023262896	
LOC107987345	LOC107987345	0.023257349	
ACSL1	ACSL1	0.02325657	
HS3ST1	HS3ST1	0.02325063	
SLC27A5	SLC27A5	0.023248646	
MCRS1	MCRS1	0.023248484	
C19orf45	C19orf45	0.023236468	
TTC5	TTC5	0.023219487	
CFAP77	CFAP77	0.023219436	
MTHFD2	MTHFD2	0.0232156	
ATN1	ATN1	0.02321344	
PHF6	PHF6	0.023212561	
OR2AG2	OR2AG2	0.023202326	
MAB21L2	MAB21L2	0.02319712	
HMGN4	HMGN4	0.023194505	
KLHL17	KLHL17	0.023191415	
ATP5H	ATP5H	0.023168415	
BECN1	BECN1	0.023163551	
MED8	MED8	0.02315964	
RYR3	RYR3	0.023155514	
KLK11	KLK11	0.023154445	
DRAP1	DRAP1	0.023150805	
LY6E	LY6E	0.023150345	
CTSO	CTSO	0.023144813	
RAPSN	RAPSN	0.023142545	
COMT	COMT	0.02314064	
MYL10	MYL10	0.023135742	
LOC104613533	LOC104613533	0.02313071	
ACD	ACD	0.023127852	
BCO1	BCO1	0.023111941	
IRS4	IRS4	0.023110531	
ZNF396	ZNF396	0.023102794	
LOC100419583	LOC100419583	0.023093868	
HNRNPF	HNRNPF	0.02307846	
FBXO40	FBXO40	0.02307387	
C9orf116	C9orf116	0.023072593	
ISL2	ISL2	0.023066489	
DCK	DCK	0.023062523	
ZBTB7B	ZBTB7B	0.023039633	
CS	CS	0.02303468	
CXXC5	CXXC5	0.023030337	
MPG	MPG	0.023020314	
