NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOMF_CHROMATIN_DNA_BINDING	GOMF_CHROMATIN_DNA_BINDING		103	-0.3319323	-1.0878559	0.29256967	0.57617337	1.0	3922	tags=28%, list=20%, signal=35%	
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION		160	-0.31070563	-1.0875939	0.26750702	0.5765513	1.0	3652	tags=29%, list=19%, signal=36%	
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS		21	-0.43835768	-1.0874536	0.34833333	0.57662076	1.0	2493	tags=38%, list=13%, signal=44%	
GOMF_PHOSPHATASE_REGULATOR_ACTIVITY	GOMF_PHOSPHATASE_REGULATOR_ACTIVITY		92	-0.33440763	-1.0874207	0.31602374	0.5764199	1.0	4252	tags=32%, list=22%, signal=40%	
GOBP_HYPEROSMOTIC_RESPONSE	GOBP_HYPEROSMOTIC_RESPONSE		27	-0.4209361	-1.0868601	0.34083045	0.57761174	1.0	1305	tags=11%, list=7%, signal=12%	
GOBP_REGULATION_OF_PROTEIN_SECRETION	GOBP_REGULATION_OF_PROTEIN_SECRETION		246	-0.2956795	-1.0867274	0.27443105	0.5776805	1.0	1602	tags=13%, list=8%, signal=14%	
GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS	GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS		31	-0.3978232	-1.0866205	0.34662044	0.57768947	1.0	3646	tags=39%, list=19%, signal=48%	
GOBP_ORGANIC_CATION_TRANSPORT	GOBP_ORGANIC_CATION_TRANSPORT		112	-0.32375255	-1.0862564	0.29508197	0.5783447	1.0	2165	tags=21%, list=11%, signal=24%	
GOBP_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	GOBP_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE		23	-0.4258868	-1.0861765	0.339823	0.57826084	1.0	4054	tags=35%, list=21%, signal=44%	
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT	GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT		95	-0.33178926	-1.0861238	0.2961832	0.5780966	1.0	2743	tags=19%, list=14%, signal=22%	
GOBP_MITOTIC_RECOMBINATION	GOBP_MITOTIC_RECOMBINATION		23	-0.42675126	-1.0856917	0.34369603	0.5789882	1.0	3202	tags=30%, list=16%, signal=36%	
GOBP_CALCIUM_ION_HOMEOSTASIS	GOBP_CALCIUM_ION_HOMEOSTASIS		312	-0.29239902	-1.0854561	0.25191817	0.57933676	1.0	2998	tags=20%, list=15%, signal=23%	
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES		140	-0.31598946	-1.0853919	0.28985506	0.5792259	1.0	2036	tags=16%, list=10%, signal=18%	
GOBP_B_CELL_HOMEOSTASIS	GOBP_B_CELL_HOMEOSTASIS		32	-0.40277216	-1.085387	0.33724833	0.57893735	1.0	3838	tags=44%, list=20%, signal=54%	
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS		309	-0.2926246	-1.0853351	0.24177215	0.5787797	1.0	3838	tags=26%, list=20%, signal=32%	
GOBP_SULFUR_COMPOUND_TRANSPORT	GOBP_SULFUR_COMPOUND_TRANSPORT		60	-0.35755852	-1.0853289	0.30634922	0.5784971	1.0	765	tags=13%, list=4%, signal=14%	
GOBP_OUTFLOW_TRACT_MORPHOGENESIS	GOBP_OUTFLOW_TRACT_MORPHOGENESIS		78	-0.34687093	-1.0850644	0.3246154	0.57892317	1.0	3101	tags=26%, list=16%, signal=30%	
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT		25	-0.4242584	-1.0847182	0.3581081	0.57956237	1.0	2376	tags=20%, list=12%, signal=23%	
GOCC_RUFFLE_MEMBRANE	GOCC_RUFFLE_MEMBRANE		96	-0.3310949	-1.0844069	0.3024316	0.58012825	1.0	4125	tags=33%, list=21%, signal=42%	
