NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE	KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE		15	-0.49874997	-1.1354432	0.29787233	0.7645428	1.0	4441	tags=60%, list=23%, signal=78%	
KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION	KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION		26	-0.43798998	-1.1226763	0.3125	0.78797066	1.0	1404	tags=15%, list=7%, signal=17%	
KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY		21	-0.4452612	-1.1143239	0.31161973	0.7981166	1.0	995	tags=14%, list=5%, signal=15%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ANTEROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ANTEROGRADE_AXONAL_TRANSPORT		24	-0.42894998	-1.112772	0.28135592	0.78857756	1.0	1404	tags=17%, list=7%, signal=18%	
KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY		19	-0.4494703	-1.0959517	0.33580706	0.8251394	1.0	2602	tags=32%, list=13%, signal=36%	
KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION	KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION		29	-0.4023149	-1.0882177	0.33511585	0.8345712	1.0	3240	tags=24%, list=17%, signal=29%	
KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY	KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY		17	-0.4578542	-1.0836052	0.35753176	0.8327522	1.0	4449	tags=47%, list=23%, signal=61%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ANTEROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ANTEROGRADE_AXONAL_TRANSPORT		23	-0.43383577	-1.0807769	0.35751295	0.82654935	1.0	1404	tags=17%, list=7%, signal=19%	
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE	KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE		17	-0.45840445	-1.0644939	0.41880342	0.86067927	1.0	5302	tags=59%, list=27%, signal=81%	
KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY		35	-0.38094765	-1.0522733	0.37539935	0.8811638	1.0	2677	tags=26%, list=14%, signal=30%	
KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY		20	-0.42317697	-1.0400561	0.42387542	0.9023428	1.0	1404	tags=15%, list=7%, signal=16%	
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY		26	-0.39115596	-1.0243592	0.4226804	0.93377554	1.0	1153	tags=15%, list=6%, signal=16%	
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY		29	-0.37990633	-1.0082593	0.44536424	0.9668061	1.0	3033	tags=28%, list=16%, signal=33%	
KEGG_MEDICUS_REFERENCE_CX3CR1_GNAI_AC_PKA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CX3CR1_GNAI_AC_PKA_SIGNALING_PATHWAY		17	-0.41977173	-1.0001614	0.4880734	0.97602767	1.0	1510	tags=18%, list=8%, signal=19%	
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV	KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV		15	-0.42757502	-0.9992702	0.4678899	0.964032	1.0	243	tags=7%, list=1%, signal=7%	
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES	KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES		25	-0.38633546	-0.99491334	0.47260273	0.96254003	1.0	4782	tags=48%, list=25%, signal=64%	
