NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION		26	0.5531479	1.3802742	0.09090909	0.21899936	1.0	1195	tags=23%, list=6%, signal=25%	
GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY		43	0.51306516	1.3797998	0.075250834	0.21949223	1.0	2335	tags=33%, list=12%, signal=37%	
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS	GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS		251	0.39460766	1.379663	0.011952192	0.21947205	1.0	3371	tags=32%, list=17%, signal=38%	
GOBP_PROTEIN_POLYMERIZATION	GOBP_PROTEIN_POLYMERIZATION		269	0.39183515	1.3789126	0.010540185	0.22034036	1.0	3805	tags=35%, list=20%, signal=42%	
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING		163	0.41386738	1.3786503	0.019830028	0.22048125	1.0	2924	tags=29%, list=15%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION		17	0.6053865	1.3772197	0.10826772	0.22233413	1.0	1955	tags=47%, list=10%, signal=52%	
GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM	GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM		24	0.5478573	1.3770236	0.1	0.22243164	1.0	3924	tags=42%, list=20%, signal=52%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS		53	0.4800603	1.377016	0.06710311	0.22221589	1.0	2796	tags=43%, list=14%, signal=51%	
GOCC_FILOPODIUM	GOCC_FILOPODIUM		100	0.4350198	1.3768618	0.041284405	0.22223464	1.0	2527	tags=26%, list=13%, signal=30%	
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS	GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS		56	0.4740509	1.3759061	0.045454547	0.22343478	1.0	2082	tags=23%, list=11%, signal=26%	
