NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		47	-0.33276153	-1.019487	0.44818652	0.7441974	1.0	2499	tags=19%, list=13%, signal=22%	
GOBP_RESPONSE_TO_INTERLEUKIN_17	GOBP_RESPONSE_TO_INTERLEUKIN_17		17	-0.416595	-1.0193449	0.45286885	0.74398506	1.0	1598	tags=24%, list=8%, signal=26%	
GOCC_RNA_POLYMERASE_III_COMPLEX	GOCC_RNA_POLYMERASE_III_COMPLEX		16	-0.42927817	-1.0191109	0.43736264	0.744072	1.0	1417	tags=19%, list=7%, signal=20%	
GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT	GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT		16	-0.42983153	-1.018802	0.416122	0.7444363	1.0	1460	tags=13%, list=8%, signal=14%	
GOBP_PROTEIN_KINASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_PROTEIN_KINASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		27	-0.3669556	-1.0185742	0.43333334	0.7445021	1.0	3795	tags=26%, list=20%, signal=32%	
GOBP_LIPID_MODIFICATION	GOBP_LIPID_MODIFICATION		186	-0.26962897	-1.0179975	0.37769786	0.7457061	1.0	3286	tags=25%, list=17%, signal=30%	
GOBP_SYNAPTIC_VESICLE_LOCALIZATION	GOBP_SYNAPTIC_VESICLE_LOCALIZATION		53	-0.32826385	-1.0178248	0.39746836	0.7456097	1.0	2806	tags=25%, list=14%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION		65	-0.31146634	-1.0175622	0.40625	0.7458317	1.0	1225	tags=14%, list=6%, signal=15%	
GOCC_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE	GOCC_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE		24	-0.3882914	-1.017454	0.42657343	0.7455298	1.0	4504	tags=54%, list=23%, signal=70%	
GOMF_PEPTIDE_LYSINE_N_ACETYLTRANSFERASE_ACTIVITY	GOMF_PEPTIDE_LYSINE_N_ACETYLTRANSFERASE_ACTIVITY		46	-0.33308393	-1.0170666	0.42822966	0.74610496	1.0	3831	tags=24%, list=20%, signal=30%	
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY		30	-0.36204055	-1.0170195	0.42951542	0.745616	1.0	2692	tags=33%, list=14%, signal=39%	
GOBP_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_CDC42_PROTEIN_SIGNAL_TRANSDUCTION		16	-0.42545152	-1.0166135	0.4498934	0.74622524	1.0	70	tags=13%, list=0%, signal=13%	
