"probes","moduleColor","GS.PE","p.GS.PE","MEblack","MEblack","MEmagenta","MEmagenta","MEyellow","MEyellow","MEblue","MEblue","MEpurple","MEpurple","MEturquoise","MEturquoise","MEpink","MEpink","MEbrown","MEbrown","MEgreen","MEgreen","MEgrey","MEgrey"
"PPP4R2","brown",0.15083417357979,0.30615037827345,-0.309269504121052,0.0324399620249248,-0.407349666642044,0.00405839720310977,-0.0557011549924134,0.706895605073069,-0.384073939921995,0.00703831107262921,-0.221332761541079,0.130575140362674,0.119771834508637,0.417448847163686,0.0227165261425529,0.878196569774822,0.452949159424974,0.00122619518441225,0.220868251599829,0.131405137149096,-0.164311524746746,0.264429946938816
"LOC100506530","brown",0.223898844308804,0.126060722307261,-0.199466851613612,0.174075848260812,0.232449665138572,0.111863924024243,-0.212854745108951,0.146353477296264,0.412835068779163,0.00354426151338813,0.450323913366932,0.00131964468903846,0.0463617665976599,0.754352682472892,-0.318830730489144,0.0271960229253081,-0.429796800656798,0.00229809059909593,-0.0568674720301492,0.701041525259406,-0.137597307852136,0.351016373001103
"LOC101928516","brown",-0.0130105048397035,0.930061848410577,0.123211007733511,0.404103417769254,0.25333933977409,0.0823186991388273,0.0927801028862029,0.530521222354866,0.0617801209837768,0.676574922630929,0.518575378229345,0.000159463000619512,0.186369425120925,0.204685210154664,0.0124281823035495,0.933184879674088,-0.453904819685389,0.00119367280598853,-0.427725773397859,0.00242581704252493,-0.0141546285409844,0.923928918749279
"HGC6.3","brown",-0.195601175245115,0.182743708331879,-0.186246224535853,0.204990025906298,-0.3943028310396,0.00555192934222866,-0.248976268151698,0.0879192857336184,-0.11951074312984,0.418472140035787,-0.14949261395091,0.310522157878868,-0.067774203567331,0.647165788833463,0.354437194134647,0.0134468807530335,0.603261018033839,5.67253319000928e-06,0.247657234073625,0.0896696572304887,0.00279472984567505,0.984959099949183
"POU6F2-AS1","brown",-0.0496886177047082,0.737334147452069,-0.101023302359929,0.494473157577453,-0.416137994795785,0.00326312055312583,-0.308529242151459,0.032878686623619,-0.0434211951390614,0.769492137697159,-0.187208785382045,0.202616994438445,-0.11827448241561,0.423336748832861,0.489889502578309,0.000409077297905321,0.644235330763853,7.78236447195336e-07,0.262928723554879,0.0709931786412157,0.0849545236551526,0.565895500147067
"LINC01132","brown",0.0453552764510473,0.759524621467953,-0.300700965641338,0.0378260141447189,-0.58855612699744,1.08370738085501e-05,-0.326456771086902,0.023538567432587,-0.209284216823861,0.153404847119525,-0.188683746232377,0.199018384750893,-0.109927598075422,0.45700737307392,0.481527624647758,0.000530214701277229,0.908227586986327,5.06965839059221e-19,0.311968821194669,0.030881052175091,-0.0802572736123732,0.58764099401691
"LOC105369691","brown",0.12785271127439,0.386488938495386,-0.152247268394215,0.301588361980745,-0.251648254594472,0.0844552701616518,-0.0767212749855077,0.604252939277367,-0.138583416053455,0.347541572223797,0.161189808955919,0.273738117493578,-0.134114681339529,0.363457806200661,0.104004674367458,0.481754812568891,0.443124484397031,0.00160934456078326,0.173920462000666,0.237114510588598,-0.0816370290347385,0.58121487589256
"GATA2-AS1","brown",-0.0439430031183677,0.76679923401371,-0.44490162990734,0.00153301430716143,-0.67971909596612,1.08029812411671e-07,-0.461554081413053,0.000959885978465019,-0.140530681842304,0.340742291756236,-0.375613323263761,0.00851758824888189,-0.031113432446274,0.833723226250785,0.202144336584521,0.168248868792491,0.859043734306883,5.67060668120618e-15,0.6608961621718,3.18125502899032e-07,0.0142537515635022,0.923397783042364
"C21orf91-OT1","brown",0.149674566448721,0.30992690018728,-0.620957951230359,2.49045609933873e-06,-0.722728013348765,6.62400650993999e-09,-0.43127227370515,0.00221076238580106,-0.299595789601277,0.0385713797178431,-0.232573448086637,0.111667767709624,0.0806794288803862,0.585671461868895,0.199128163541097,0.174823186651539,0.817677652927005,1.31657409745165e-12,0.636267926294942,1.17150588460582e-06,-0.235286104365305,0.107434642726738
"LOC283713","brown",0.342787337400371,0.0170764723994772,-0.0637830453882517,0.666691961183912,0.293871412094849,0.0426276645515689,-0.021631152254831,0.883975379883781,0.295151369143048,0.0416916815870242,0.392683787454721,0.00576717013720506,-0.0383994673775152,0.795541016603519,-0.118539820734105,0.422289970598637,-0.353949016498609,0.0135845287513203,-0.330880462984741,0.0216128396071989,-0.327288176681078,0.0231660401685719
"LOC101929633","brown",-0.253841914749649,0.0816919666815403,0.068024964005349,0.64594661265741,-0.41319434876815,0.003512681037257,-0.0127132850243746,0.931655729231719,-0.352034824007431,0.0141359316242431,-0.409628718812815,0.00383733912620127,-0.105244254889379,0.476517960111399,0.372431781379008,0.00913961233813593,0.65702019137748,3.93660316567531e-07,0.350962777276731,0.014453004858564,0.327169838868934,0.0232187596530146
"HSPC324","brown",0.181019774383762,0.218216110328648,-0.401685152112876,0.00465688911086704,-0.616005713683529,3.15154248677034e-06,-0.540161792772198,7.41032171488251e-05,0.033366924523324,0.821868960372953,-0.174834300780141,0.23462110805091,-0.158679036955378,0.281379860865233,0.480496008767624,0.000547206586811034,0.917509872620363,4.8318808157577e-20,0.445771681676437,0.00149683355043058,-0.157751687173768,0.284237382095114
"MRPL42P5","brown",0.22089979428403,0.131348651129476,-0.270156535385149,0.0633027969894484,-0.205356250975181,0.161447206662965,0.0309309651729851,0.834684715400552,-0.269827855273446,0.0636374237918044,-0.182378496177625,0.214722065436345,-0.125934218272243,0.393713647145193,0.0649496913565703,0.660960962074587,0.374649573342805,0.00870202679586515,0.203003069466698,0.166410354184497,-0.27001256834254,0.063449195328332
"TOP1P2","brown",0.436325204194786,0.00193354562825951,-0.470786808967027,0.00073283240715301,-0.399054397276023,0.00496018231102817,-0.0976817109134166,0.508931780849758,-0.331866044798734,0.0212023579165219,-0.0722160417057372,0.625708067195723,-0.0981329800672345,0.506966770522725,0.103583604355977,0.483540568484227,0.587920348339164,1.113673590526e-05,0.307026273463223,0.0337845536844315,-0.368752498835398,0.00990747195383272
"SLC22A3","brown",0.0156133525796728,0.916115997270471,-0.213257380962738,0.145573621847849,-0.448593842986027,0.00138465106764026,-0.301238280476296,0.0374679350134252,-0.0901879697086965,0.542117313429353,-0.0198224567462794,0.893618471178226,-0.233071660890992,0.110880912557061,0.442703035846301,0.00162793487803702,0.794859193860209,1.52292580749194e-11,0.295557030619102,0.0413985720274261,-0.00925123038063049,0.950239372255431
"PTTG3P","brown",0.101440900417459,0.492681321036581,-0.528203213511997,0.00011402302306808,-0.495517013674925,0.00034226255301766,-0.514725059005965,0.000181846026414056,-0.049242419963763,0.739609659747339,0.186666726358683,0.20395095758609,0.332677679969475,0.0208692707204111,0.120246274300177,0.415593034548168,0.330122901399815,0.0219328817271424,0.216928574295342,0.138604344345816,-0.169106231511216,0.250548703889599
"ANO3","brown",0.235126626598806,0.10768005841845,-0.291679763188168,0.044270184406914,-0.326143281110957,0.0236803313375724,-0.246534391614895,0.0911809523534691,0.0178567789073962,0.90411574177017,-0.158299088909539,0.282548338907871,-0.212413614384577,0.147211435886308,0.0806385836456094,0.585861892554853,0.58671107783901,1.17278990200158e-05,0.338446336391401,0.0186265764145228,-0.15863861825032,0.281504012098899
"UCKL1","brown",0.136152180088642,0.356146953778986,0.150746580532869,0.306434610505904,-0.199131057919569,0.174816790213518,-0.308373565728711,0.0329715722290966,0.29116727198587,0.0446616244878558,0.0343278020461279,0.816826135400484,-0.371884091757586,0.00925055388231777,0.693832752488693,4.55770862334088e-08,0.615871875353315,3.17148122179525e-06,0.0101863222305804,0.945216987985777,-0.0242282756837655,0.870158136540777
"GPC3","brown",0.0219932209645041,0.882046954103241,-0.642522828592823,8.50594146000349e-07,-0.780859678780133,5.90345881020364e-11,-0.497064386684491,0.000325708784404265,-0.286530868086661,0.0483327347566003,-0.260643464954701,0.0735730534917945,0.0861977849817866,0.560203133463205,0.205258099572051,0.16165203504229,0.867302021783676,1.55207089244485e-15,0.748981762629544,9.20848207877456e-10,-0.100218953198714,0.497933943744097
"AURKAPS1","brown",-0.0174271423536803,0.906412343878269,-0.266902785313811,0.0666780416087487,-0.510749849907661,0.000207916108767929,-0.376873773360439,0.00828147471388648,-0.0802148662676519,0.587839005792188,-0.197286702757263,0.178927042822866,-0.0345921339419916,0.815440159109645,0.501787752914636,0.000279559035462689,0.664662155997722,2.57875337794911e-07,0.326943375748241,0.0233199297445828,-0.0405851734655544,0.784174330749787
"MPHOSPH8","brown",0.157797164109078,0.284096808954635,0.0763875447287944,0.605831258674,0.23952425599958,0.101068367739748,-0.126536490994678,0.39143712588981,0.392164240699813,0.00583776474017458,0.233330202918049,0.110474254529034,-0.00833221843059489,0.955177255522868,0.138773208918144,0.346875225541863,-0.406836581647913,0.00410967805530298,-0.0689854726110509,0.641285225680202,-0.0302970442043453,0.838026934029342
"EP400NL","brown",0.171213657723039,0.244606003423107,-0.343988608416985,0.0166673697998137,-0.344763470144023,0.0164079229675844,-0.372124316684919,0.0092017510339286,0.0740744662678854,0.616819212946772,0.118281422257888,0.423309351981355,-0.286852383069093,0.0480704941942984,0.38204443879589,0.00737114373495173,0.682898214611707,8.931495080448e-08,0.302983598388583,0.0363240079720085,-0.326386024562381,0.0235704974849007
"KIF26B","brown",0.0546708327509914,0.712081081893603,-0.29580567741806,0.0412197485275438,-0.434169740166351,0.00204778329132888,-0.251795352595789,0.0842677164562111,-0.175516621907314,0.232771148932756,-0.147994286476891,0.31545165755435,-0.131746015840408,0.372070119262619,0.26150123314843,0.0725961483800185,0.63079555872733,1.54118234530039e-06,0.475354626016536,0.000639426195117904,-0.129054883808262,0.382001922029193
"CSGALNACT1","brown",0.203950820825936,0.164398258382738,-0.587119249398307,1.15252002751439e-05,-0.615575974379742,3.21597907674067e-06,-0.614562023780097,3.37288355449777e-06,0.0231238197671402,0.876029635517672,0.228501888679191,0.11825872736969,0.0424103793716168,0.774716301621265,0.253321842472972,0.0823405867266962,0.70465575828919,2.27337954605808e-08,0.453103439298848,0.00122089187919667,-0.275558396711393,0.0580019274542835
"RGPD2","brown",0.0968155259712497,0.512714286913292,-0.61824427503261,2.83480372579262e-06,-0.654208911072417,4.58567080293496e-07,-0.433084744965842,0.00210752064399372,-0.21976591532638,0.133390636459255,-0.345697660247392,0.0160996960519332,-0.0219047123295104,0.882518300787721,0.160150733877688,0.276883823728954,0.779678222672633,6.58871717603221e-11,0.741324354221523,1.67751817425402e-09,-0.197912037019762,0.177525735607678
"USP9Y","brown",0.0348914890878585,0.813871218989465,-0.433818256269769,0.00206696863131342,-0.71203942895069,1.38920026370168e-08,-0.440591748927204,0.00172397081439066,-0.243718075430217,0.0950587162024393,-0.264285521346514,0.0694957244712121,-0.000683731161683224,0.996320042933203,0.401287472701177,0.00470166847066074,0.888242901784088,3.77519250572766e-17,0.568898815355267,2.45424136853384e-05,-0.0155193279701688,0.916619364528616
"PEX3","brown",0.298665525282363,0.0392080950210991,-0.149208954446314,0.311451604511515,-0.109998015843166,0.45671736778296,0.0546971847949881,0.711948293773668,-0.125814433543446,0.394167341879459,-0.0447140350289726,0.76282514495523,-0.370740848313382,0.00948588126229245,0.0255411566040881,0.863187628516066,0.461645091390236,0.000957370668694397,0.228441938297461,0.118357930234592,-0.237181018430505,0.104551294582742
"TMEM54","brown",-0.095224649870907,0.519698129630494,-0.246288291234601,0.0915148225468994,-0.550932862849283,4.95570063008016e-05,-0.524033981774101,0.000132010830674502,0.157618272142662,0.284650042113395,-0.455586869591909,0.00113829695591473,-0.0391122159187897,0.791829656767797,0.214957048453109,0.142315458856869,0.694883273766501,4.26581227657749e-08,0.546209653617574,5.92192659975005e-05,0.149625907866871,0.31008601533779
"ORC2","brown",0.00163572317393047,0.991196403028459,-0.506613721038869,0.000238601749092055,-0.726519691963771,5.05168872242436e-09,-0.566610173517167,2.69020299619467e-05,-0.134237711407141,0.363013797765685,-0.171173701777995,0.244717777041238,0.0844107098263088,0.568393805624325,0.498830071388363,0.000307706656728003,0.788761053710008,2.78241934960685e-11,0.62276958941252,2.28262167854194e-06,-0.141338975529587,0.337944335821748
"CTNNBL1","brown",-0.154054064822514,0.295819414165573,-0.212800630068197,0.146458526543302,-0.545088249438376,6.17532143527699e-05,-0.452059593320633,0.00125717673175935,-0.00588573603250336,0.968329907679851,-0.333187908487256,0.0206621435172047,0.178801181273396,0.224005932539991,0.281871081905218,0.0522655686493456,0.597283035739631,7.40875205327322e-06,0.211761094710232,0.14848733585652,0.00479670607277981,0.974187581318459
"ARHGAP44","brown",0.00493385371762856,0.973449811236137,-0.413529263989859,0.00348346537968538,-0.555560218860951,4.15123915672249e-05,-0.494623512870468,0.000352164043947916,0.0237531273765042,0.872683286525433,-0.201064667934223,0.170581262642212,-0.162915087100275,0.268567352823667,0.373178707493625,0.00899016466922728,0.762318419987106,3.07326169425887e-10,0.678035005272507,1.19370926788677e-07,-0.0217352528788308,0.883420857617923
"AFG3L2","brown",-0.131187628761585,0.374118050500482,-0.117100200613371,0.427986966410843,-0.541915484024999,6.94693765571406e-05,-0.333389789386044,0.0205806698058324,-0.136434272360135,0.35514187895179,-0.171263719746027,0.24446600775685,0.0426170454742936,0.773647385701537,0.454353790661779,0.00117866141680593,0.704975795592906,2.22605143491921e-08,0.238803107762763,0.102130606510618,0.110058140847571,0.456469830901464
"TFPI2","brown",0.0826394896903858,0.576566020310793,-0.642857356504558,8.35985469257667e-07,-0.724961086673512,5.6499665600079e-09,-0.436699666588859,0.00191428678155531,-0.304381337622166,0.0354287833157491,-0.18164644611025,0.216599704666065,0.118296989378308,0.423247900332046,0.160039119320446,0.277223137757484,0.794845253376837,1.52506051304646e-11,0.595726671056581,7.93516307905124e-06,-0.189222134659558,0.197716146215831
"BAGE3","brown",0.234183344284165,0.109140434889749,-0.416270935501503,0.00325222811748514,-0.529762564131491,0.000107890931411656,-0.284352523929615,0.0501402324566366,-0.20351714447847,0.165316752106427,-0.214013591310766,0.14411725836624,-0.178287217719467,0.225362223699983,0.321495347863164,0.0258676220352836,0.834756665525685,1.6670241594015e-13,0.398028832768583,0.00508301395260196,-0.331561082497071,0.0213286632554005
"CORT","brown",0.163690962240292,0.266263291591443,-0.397249072938715,0.00517817625750025,-0.405068805830913,0.00429073951776112,-0.397490911504321,0.00514849703892506,0.0793461074173068,0.591902033226754,-0.178374969679908,0.225130255800082,-0.160389882842686,0.276157720250683,0.283309500139574,0.0510248790641605,0.669519358820281,1.95828105129818e-07,0.3006820198917,0.0378386912211946,-0.351283092762405,0.0143576379639382
"TREML5P","brown",0.156160365560904,0.289184961036905,-0.315397705998158,0.0289909529001692,-0.298505937095715,0.0393181867221997,-0.280690118194566,0.0533023284866865,0.0487591951087693,0.742076490300866,-0.116117404416148,0.43190089166722,-0.116524378905881,0.430277713913588,-0.037605447899913,0.799680833432727,0.449317647266144,0.00135711510705025,0.316852301700714,0.0282187470980611,-0.112501563620417,0.446472099395884
"MAGEA9B","brown",0.22435920250738,0.125263421152682,-0.260379974715757,0.0738752180722203,-0.382072124815133,0.0073665130566365,-0.232721508394398,0.111433484320362,-0.0576027092704522,0.697359934417972,-0.174716875089384,0.234940493817368,-0.236627023537132,0.105388050281305,0.254014804866072,0.0814772327239272,0.735065104176583,2.69738348154696e-09,0.277313780331092,0.0563582792361442,-0.1380498329926,0.34941915156647
"HIST1H4C","brown",0.0282849661432362,0.848653664741143,-0.361226483106963,0.0116526211834784,-0.499490492129744,0.000301208116384122,-0.520793430429728,0.000147736437670081,0.0399073198784808,0.787694843415584,0.157077983968096,0.286325188714863,0.100887076245238,0.495058406766705,0.241615050292918,0.0980367375183726,0.554343111351138,4.35032830741573e-05,0.270964122049921,0.0624865679374529,-0.171099839123964,0.244924493267477
"CLDND2","brown",0.0116268759084898,0.937483951517373,0.230189381466838,0.115492141246613,0.258560559371994,0.0759885401921957,-0.0243706976927508,0.869401490599365,0.252068771264487,0.0839199667108219,0.502977184620904,0.00026891284618536,0.146882137404932,0.319142585722706,0.179718171467703,0.221600137279545,-0.443342791879606,0.00159978936007124,-0.430936956184479,0.00223034630021301,0.0630765801351691,0.670171573638167
"TTTY15","brown",0.183952119996355,0.210724349270279,-0.479227480728986,0.000568771954601315,-0.622604474660448,2.30087528114724e-06,-0.373011166429586,0.00902350207756965,-0.230499407737357,0.114989258924862,-0.204578326811365,0.163075835666911,-0.0666161699048626,0.652807894027075,0.228175080872925,0.118800278181593,0.790337297734031,2.38557879020952e-11,0.609907184278493,4.18847174263753e-06,-0.110562885512337,0.454394656790895
"MAP7D2","brown",0.0917110630630998,0.535288855801763,-0.494503071534667,0.000353518355642361,-0.660814859700745,3.19560425463749e-07,-0.447327122573807,0.00143404188117788,-0.155000354578988,0.292826689218235,-0.255713058058301,0.0793914219149474,-0.131129987534764,0.374329837714272,0.367541383075643,0.0101720942679012,0.963803694297555,4.72123987484236e-28,0.545983832232011,5.9721752182492e-05,-0.174262080760773,0.236180295781222
"TMEM79","brown",-0.153157625321078,0.298672679346909,-0.262364578857052,0.0716232862062193,-0.747448299545099,1.04013638863239e-09,-0.376580344613365,0.00833592957625392,-0.361186282301594,0.0116626086104599,-0.357558155078731,0.0125947370951021,0.310776208088934,0.0315619662322468,0.478164712324457,0.000587424958180343,0.715600464396281,1.08948248634386e-08,0.348382839967525,0.0152410051151928,0.145092261697863,0.32513984395676
"GNGT1","brown",-0.198574287294093,0.176050337656091,-0.47092416430372,0.000729854032928603,-0.813323094735596,2.15492992186867e-12,-0.437095299435634,0.00189412429282375,-0.39098469809828,0.00600083942290101,-0.40130547880517,0.00469963283898806,0.363086346012599,0.0111985096667842,0.346060311516528,0.0159813757883475,0.785178009449321,3.9287556638785e-11,0.40102089447973,0.00473189615367133,-0.00667585364991891,0.964081040061108
"USP43","brown",0.235801653333581,0.106644209280474,-0.327413158878724,0.0231104697565498,-0.372559727383923,0.0091138613081034,-0.265198111255974,0.0685027125472937,-0.0388718499654424,0.793080763314853,0.0609574109368336,0.68065016946302,-0.341482690659941,0.0175303976530002,0.239662050640868,0.1008663705425,0.738649852387315,2.05834634551943e-09,0.448610433085349,0.00138401438904676,-0.282716893681426,0.0515331044303893
"TRPC3","brown",-0.0385750401339013,0.794626371257625,-0.283526075156946,0.0508401577363307,-0.418289802810947,0.00309070422829,-0.419347791819225,0.00300891512565889,0.0571720839183862,0.699515397133003,-0.0536042426884312,0.717462683243236,-0.0962072822466479,0.51537884099706,0.369581931157503,0.00972968502368965,0.572349005459138,2.13428251839055e-05,0.354300859202736,0.0134852017008306,0.0160717394785863,0.913662460594974
"TRIM60","brown",-0.212660911665558,0.146730008724062,-0.350360553606151,0.0146337663285939,-0.627781458965759,1.78845902731293e-06,-0.320640440337614,0.0262877805300283,-0.308755614384404,0.0327440063398792,-0.37274596117676,0.00907649090450477,0.102088916231833,0.489907481963974,0.12585946048626,0.393996762672611,0.658825921348426,3.56601319429147e-07,0.665839892715297,2.41338654261718e-07,0.133177078166557,0.366852344140819
"FGF22","brown",0.228167131976739,0.118813473615625,-0.179642667499694,0.221797548813424,-0.140266104093815,0.341661250708234,-0.236102368307381,0.106185219057515,0.225495081799025,0.123312437216355,-0.0553456590448328,0.708683298013941,-0.321314606617471,0.0259559791713755,0.107414776323416,0.46742127685559,0.447975732161435,0.00140855917902844,0.213400975257124,0.145296243145115,-0.224342372898479,0.125292501510621
"ENDOU","brown",0.093354026150707,0.527970306454051,-0.46230215661904,0.00093938526500716,-0.690986495432883,5.44531575609885e-08,-0.386725552593926,0.00662316302052422,-0.246460771666075,0.0912807288804872,-0.366897522340272,0.0103152347892064,-0.0613238319454744,0.678834001961962,0.31191643634422,0.0309107027751972,0.9322347966238,6.16389741719147e-22,0.56650093646434,2.70197017730255e-05,-0.0710224056985998,0.631445212531313
"SNORA33","brown",0.299863470218702,0.0383897491502654,-0.272988471887708,0.0604775095355435,-0.262963638797817,0.0709543257875882,-0.354935765625461,0.0133075337011832,0.173733854301429,0.237625886102746,0.0684171433295335,0.644041713252833,-0.28661368308435,0.0482650766815114,0.401092668844875,0.0047237408749521,0.471666812156231,0.000713938095018756,0.431554107139607,0.00219442014722512,-0.210299648052207,0.151374560570137
"MAP2K4","brown",0.0299548754546959,0.839832127656141,-0.498294690234439,0.000313067635863597,-0.738966959201494,2.00927662761021e-09,-0.53141170578924,0.000101734196722899,-0.176408925377226,0.230367004280887,-0.362123390692921,0.0114316945977659,0.229495703465023,0.116623384881169,0.371207021396518,0.0093893073821575,0.710092843968178,1.58415039112998e-08,0.509750497670637,0.000214982575899216,-0.156575926921056,0.287887560721879
"POLG","brown",0.394124291349611,0.00557531602032326,-0.541816565099042,6.97235320518273e-05,-0.381677580007259,0.00743274215928987,-0.507218121007924,0.000233875586876422,0.188489446161964,0.199489837283271,0.0426208773133125,0.773627570622097,-0.186871955185658,0.203445181138237,0.161756690487218,0.272031932377833,0.558606715946262,3.68897026270438e-05,0.448857537618178,0.00137456209451109,-0.489282347090739,0.000416947827572338
"FZD10","brown",0.0408192117184386,0.782959812781583,-0.134949265548433,0.360452285004087,-0.341525881928687,0.0175152080923957,-0.0951618194769851,0.519974921712252,-0.176088224155233,0.231229100764947,-0.243529894098385,0.0953223043602325,-0.211464411797856,0.149070145664086,0.193822070537971,0.18683519861918,0.6599715526834,3.34804363636698e-07,0.239931870518534,0.100471734614136,-0.0363187010667668,0.806401131341843
"OLFM2","brown",-0.0038236919209453,0.979422377387769,-0.0729155925399223,0.622355843778726,-0.272935373584819,0.0605295374061191,-0.223916395771659,0.126030254762076,0.00345174294835949,0.981423693469619,-0.143548470830054,0.330369115925546,-0.0989237033432203,0.503532957455105,0.390445061539022,0.0060767588361502,0.460755245616359,0.000982219131193993,0.153662869090946,0.297062368491856,-0.110357810368014,0.455237168527569
"CFAP20","brown",0.111113318569885,0.452137515623634,-0.0727497424949603,0.623149910284868,-0.130280081585914,0.377460904741881,0.223628298221294,0.12653106468392,-0.396246785118727,0.00530277931134812,-0.0125755902102311,0.932394226217115,-0.433342820973722,0.00209317326024978,0.152346851199523,0.301268529641614,0.570887377793504,2.26482806689363e-05,0.291884630206884,0.0441144925189108,-0.113981207188185,0.440476951790807
"SVEP1","brown",0.0440821113723467,0.766081793705547,-0.432667695090178,0.00213089028674359,-0.655015502399508,4.38991680399052e-07,-0.60720395669228,4.74232735268027e-06,0.10423194245212,0.480792413272865,-0.370026155294414,0.00963560199575835,-0.0671639485478075,0.650136620053994,0.365178298720191,0.0107059668627483,0.848545528077709,2.62817985868585e-14,0.566349915101565,2.71831632500325e-05,-0.035192162155616,0.812296098097976
"LGALS9B","brown",-0.103757421245334,0.482802991182679,0.30066385297962,0.0378508504392739,0.317371275254645,0.0279474191497308,0.380404171193703,0.00765003380782311,-0.219113086681817,0.134577029792402,0.22150083614312,0.130275791798475,0.342096368942604,0.0173156228946189,-0.250849496244105,0.0854794150533692,-0.595239625172036,8.106862839296e-06,-0.54023804199637,7.3896007727088e-05,0.13479376997916,0.36101111232713
"CCL27","brown",0.0405460411836792,0.784377453486654,-0.057253961823835,0.699105382528089,-0.153663907503037,0.297059064660589,0.00484773895658503,0.973913053224601,-0.0983755898969295,0.505911943874236,-0.273398845642651,0.060076616386548,-0.273736777762018,0.0597480932533069,0.00778371009657219,0.958125214656474,0.411146371209951,0.00369606578382194,0.326601150646539,0.0234735171495701,-0.0280629814198904,0.849827736982771
"RAB32","brown",-0.106491673411355,0.47127859193758,0.249035291193491,0.0878415888858509,0.279292409036265,0.0545507607778692,-0.0349561620419563,0.813532358366367,0.376282775376852,0.00839146880606348,-0.119555053686417,0.418298373585638,0.344725463234821,0.0164205683396427,-0.201968787041814,0.168626521703521,-0.656361393809914,4.08052331768899e-07,-0.401172907952002,0.00471463836205028,0.184629020055906,0.209020833370974
"CD320","brown",-0.0314530073834026,0.831934518305645,0.0188221484141693,0.898958260530554,-0.276108687826777,0.0574825713160557,-0.180407916745486,0.219802373917948,0.0393166258194279,0.790766109353119,-0.14490759570984,0.325762604675193,-0.29169889051826,0.0442556293443815,0.32502742051082,0.0241907616178026,0.613765497164106,3.50108483897651e-06,0.278787587754557,0.0550074214562531,0.223863305089489,0.126122431745648
"RPL12","brown",0.0388832736312165,0.793021291365716,0.0368681073209422,0.80353002366608,0.517735461087297,0.000164120116695422,0.203637233814953,0.16506203895379,0.238592057651475,0.102443098928981,0.420083597279676,0.002953163873509,-0.0527125248517459,0.72197239064498,-0.560585685373206,3.41451516673781e-05,-0.644145981539074,7.81865384879686e-07,-0.288249273639133,0.0469445214527729,-0.118928271555741,0.42076015352552
"ERV3-1","brown",0.0620376841186598,0.675300971988455,-0.165726253933193,0.260281896213677,-0.251216514588274,0.0850076359637314,0.0899851953824316,0.543029566226463,-0.346208553801363,0.0159332228397668,-0.303623221841364,0.0359120554413987,-0.149584290805097,0.310222145861958,0.0709723940003206,0.631686063323753,0.564418515896361,2.93553366630413e-05,0.08920301711494,0.546555385276808,-0.0537685390947862,0.716632815356541
"SAMD4A","brown",0.0173470184402048,0.906840726810069,0.523341979764151,0.000135234873835718,0.524749255108488,0.000128752070288961,0.0682709284498985,0.644751646946766,0.597021615302042,7.49485512962211e-06,0.120870237218657,0.41315953719099,-0.0516974801260028,0.727117188957411,-0.13572564881117,0.357669943767489,-0.577054499428483,1.75956439548187e-05,-0.602601480553888,5.84368605284046e-06,0.226122478614362,0.122244703593544
"TPRXL","brown",-0.162400850247487,0.270101719320666,-0.109271396543643,0.459714646929579,-0.533005582481589,9.60900302594156e-05,-0.109247530623101,0.459813273280742,-0.373879662539561,0.00885183865788559,-0.456054015920414,0.00112333064354907,-0.032336611624642,0.827284105061285,0.38632913622829,0.00668384107520484,0.746454051389573,1.125097125275e-09,0.353787396546468,0.013630363935713,0.154794831026845,0.293474998729387
"NPAT","brown",0.270092644349602,0.0633677336639326,-0.429969524229026,0.00228771225757431,-0.488237518208071,0.000430812453839977,-0.188512660575924,0.199433468029873,-0.350876798172551,0.0144786949904267,-0.0779077640068132,0.598656160509688,-0.0418916814784167,0.777400919775498,0.3643289968376,0.0109036393931218,0.673937184301669,1.51782954826869e-07,0.310310781328801,0.0318310538793325,-0.429186865159203,0.00233507374408772
"GPR137B","brown",-0.0613827790130721,0.678541998518915,0.492151255703053,0.000380924749022441,0.757517799441854,4.59886943498972e-10,0.531968115158798,9.97303952045065e-05,0.207479074316882,0.157063424741419,0.295865269291873,0.0411769849446589,-0.21008071385933,0.151810622203614,-0.402343675635296,0.00458355882815071,-0.763483270956529,2.78295877434965e-10,-0.531976075843484,9.97019894367174e-05,0.0148847232886429,0.920017600327763
"MFSD8","brown",0.197126251859615,0.179287874968085,-0.441345589399689,0.00168911794358826,-0.401300759433755,0.00470016630023786,-0.0545695197013007,0.712591677601598,-0.389464162491232,0.0062169013671928,-0.141172512328021,0.338519387904419,-0.173939701029433,0.23706183118284,0.0870668913753781,0.556239869077301,0.676488754433035,1.30754682296924e-07,0.365163308329832,0.0107094289439832,-0.213981612886201,0.14417862514535
"MUM1L1","brown",0.232574193276786,0.111666587617091,0.343862585463872,0.016709893556019,0.768223795768457,1.84745269472728e-10,0.501466224096159,0.000282501728743434,0.250991048779335,0.0852972163040406,0.480992586673003,0.000538967126204175,-0.363915629948632,0.0110009784578252,-0.448761536579037,0.00137822748866795,-0.646868189823446,6.7808041811996e-07,-0.503150872598044,0.000267389343558802,-0.200189698969911,0.172488558413918
"RGL2","brown",-0.231834989541089,0.112841882908868,-0.210995785261087,0.149994161847034,-0.801150767230021,8.00336334898703e-12,-0.553169169532849,4.55061205018301e-05,-0.158111301956475,0.283127024646304,-0.458873108387393,0.0010366873973945,0.266035108906653,0.067601899492448,0.681289837324079,9.83672885488314e-08,0.810837580225402,2.83857011825134e-12,0.410161980422612,0.003787168287939,0.221526209899952,0.130230644747348
