NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		74	0.42077532	1.3477885	0.051635113	0.29937047	1.0	3285	tags=34%, list=17%, signal=41%	
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE		153	0.37983766	1.3477122	0.033546325	0.2991244	1.0	2604	tags=24%, list=13%, signal=27%	
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION		76	0.4237161	1.347325	0.06333333	0.2995507	1.0	2840	tags=28%, list=15%, signal=32%	
GOBP_RESPONSE_TO_MUSCLE_STRETCH	GOBP_RESPONSE_TO_MUSCLE_STRETCH		25	0.5224337	1.3469164	0.110707805	0.2999779	1.0	3641	tags=40%, list=19%, signal=49%	
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT		281	0.3597239	1.3466839	0.0073313783	0.30009267	1.0	1890	tags=22%, list=10%, signal=24%	
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT		216	0.36981732	1.3462759	0.013910355	0.30047286	1.0	2404	tags=22%, list=12%, signal=25%	
GOBP_MODIFICATION_OF_SYNAPTIC_STRUCTURE	GOBP_MODIFICATION_OF_SYNAPTIC_STRUCTURE		27	0.50807273	1.3458585	0.10603291	0.3009092	1.0	2283	tags=26%, list=12%, signal=29%	
GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	GOMF_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY		17	0.55323863	1.3457787	0.1262136	0.3006587	1.0	1938	tags=29%, list=10%, signal=33%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS		127	0.39375556	1.3451313	0.04276316	0.3015779	1.0	1885	tags=17%, list=10%, signal=18%	
GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION	GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION		67	0.43021786	1.3450614	0.061818182	0.3012928	1.0	3370	tags=34%, list=17%, signal=41%	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN		18	0.5607956	1.3441244	0.13575526	0.30269358	1.0	2746	tags=33%, list=14%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	GOBP_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY		35	0.47535914	1.3432909	0.100682594	0.3039812	1.0	4156	tags=54%, list=21%, signal=69%	
GOBP_POSITIVE_CHEMOTAXIS	GOBP_POSITIVE_CHEMOTAXIS		64	0.43018946	1.3431956	0.061056107	0.30373776	1.0	673	tags=14%, list=3%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION		160	0.38126108	1.3425312	0.0336	0.3046512	1.0	2438	tags=22%, list=13%, signal=25%	
GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION	GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION		16	0.57902116	1.3416892	0.115234375	0.30592588	1.0	3882	tags=38%, list=20%, signal=47%	
GOCC_MICROBODY	GOCC_MICROBODY		135	0.3848802	1.3412827	0.04262295	0.30633557	1.0	4297	tags=31%, list=22%, signal=40%	
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	GOBP_REGULATION_OF_MEMBRANE_POTENTIAL		436	0.34448028	1.3409138	0.0053050397	0.3067167	1.0	2533	tags=16%, list=13%, signal=18%	
GOBP_CATECHOLAMINE_TRANSPORT	GOBP_CATECHOLAMINE_TRANSPORT		63	0.43101922	1.3403238	0.08072488	0.30746102	1.0	2614	tags=24%, list=13%, signal=27%	
GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY	GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY		31	0.5038516	1.3403037	0.089788735	0.30709562	1.0	3996	tags=35%, list=21%, signal=45%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION		65	0.4304927	1.3402761	0.06700168	0.3067349	1.0	2178	tags=25%, list=11%, signal=28%	
GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX		40	0.47496867	1.3401875	0.090405904	0.30647984	1.0	2334	tags=18%, list=12%, signal=20%	
GOBP_REGULATION_OF_CELL_MORPHOGENESIS	GOBP_REGULATION_OF_CELL_MORPHOGENESIS		229	0.36166972	1.3394444	0.012084592	0.30750385	1.0	2848	tags=26%, list=15%, signal=30%	
