NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		116	-0.28171796	-1.0197338	0.3864865	0.73558444	1.0	3768	tags=29%, list=19%, signal=36%	
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION	GOBP_REGULATION_OF_MAST_CELL_ACTIVATION		18	-0.40317255	-1.0196208	0.4235808	0.7353859	1.0	1095	tags=22%, list=6%, signal=24%	
GOBP_MITOTIC_DNA_REPLICATION	GOBP_MITOTIC_DNA_REPLICATION		16	-0.40541345	-1.0196103	0.4234234	0.7348538	1.0	3884	tags=38%, list=20%, signal=47%	
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	GOBP_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS		42	-0.32556617	-1.0192077	0.41402715	0.7356181	1.0	3597	tags=31%, list=19%, signal=38%	
GOCC_EXOCYST	GOCC_EXOCYST		16	-0.41936556	-1.0188397	0.43866944	0.7362376	1.0	3966	tags=38%, list=20%, signal=47%	
GOBP_REGULATION_OF_MYOBLAST_FUSION	GOBP_REGULATION_OF_MYOBLAST_FUSION		19	-0.39968425	-1.0187916	0.42526317	0.73582464	1.0	2546	tags=26%, list=13%, signal=30%	
GOCC_MULTIVESICULAR_BODY	GOCC_MULTIVESICULAR_BODY		63	-0.30941224	-1.018688	0.41105768	0.7356211	1.0	3281	tags=29%, list=17%, signal=34%	
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS		81	-0.29189587	-1.0184658	0.40963855	0.73579895	1.0	1818	tags=19%, list=9%, signal=20%	
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION		315	-0.24788564	-1.0182304	0.38867924	0.7360345	1.0	3412	tags=23%, list=18%, signal=28%	
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE		18	-0.39916906	-1.017813	0.4197002	0.7367949	1.0	4441	tags=33%, list=23%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY		24	-0.3845247	-1.0176831	0.40451744	0.73666584	1.0	4982	tags=54%, list=26%, signal=73%	
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS		264	-0.25255856	-1.0168606	0.38255033	0.738839	1.0	3165	tags=22%, list=16%, signal=26%	
GOCC_RECYCLING_ENDOSOME_MEMBRANE	GOCC_RECYCLING_ENDOSOME_MEMBRANE		104	-0.2868288	-1.01678	0.3888889	0.7385462	1.0	2412	tags=19%, list=12%, signal=22%	
GOCC_EXTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE		24	-0.37176752	-1.0166994	0.4508547	0.73822683	1.0	1998	tags=21%, list=10%, signal=23%	
GOMF_SOLUTE_POTASSIUM_ANTIPORTER_ACTIVITY	GOMF_SOLUTE_POTASSIUM_ANTIPORTER_ACTIVITY		19	-0.38736847	-1.0163804	0.41794312	0.73868626	1.0	2327	tags=26%, list=12%, signal=30%	
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY		240	-0.2519224	-1.016198	0.39076924	0.73870224	1.0	3957	tags=26%, list=20%, signal=32%	
GOBP_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	GOBP_MHC_CLASS_II_BIOSYNTHETIC_PROCESS		19	-0.4003954	-1.016177	0.42675158	0.73821664	1.0	4076	tags=37%, list=21%, signal=47%	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOLUS	GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOLUS		15	-0.41890752	-1.0161486	0.43589744	0.7377318	1.0	3018	tags=27%, list=16%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION	GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION		35	-0.34825101	-1.0160822	0.4161074	0.7373836	1.0	5712	tags=46%, list=29%, signal=65%	
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION		17	-0.40571344	-1.0160406	0.4111349	0.73693806	1.0	2445	tags=29%, list=13%, signal=34%	
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS		109	-0.27808756	-1.0159123	0.424	0.73679024	1.0	2494	tags=23%, list=13%, signal=26%	
GOMF_QUATERNARY_AMMONIUM_GROUP_BINDING	GOMF_QUATERNARY_AMMONIUM_GROUP_BINDING		40	-0.33483356	-1.0152473	0.41588786	0.7383584	1.0	4319	tags=40%, list=22%, signal=51%	
GOBP_RESPONSE_TO_INSULIN	GOBP_RESPONSE_TO_INSULIN		262	-0.25194395	-1.0152334	0.38484848	0.73784244	1.0	3050	tags=21%, list=16%, signal=25%	
GOBP_HISTAMINE_TRANSPORT	GOBP_HISTAMINE_TRANSPORT		16	-0.4111655	-1.0146134	0.4389234	0.7392914	1.0	1095	tags=19%, list=6%, signal=20%	
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS		321	-0.2455888	-1.0137988	0.371134	0.74135256	1.0	3267	tags=24%, list=17%, signal=28%	
GOMF_DOUBLE_STRANDED_RNA_BINDING	GOMF_DOUBLE_STRANDED_RNA_BINDING		70	-0.29706365	-1.0136613	0.4039409	0.74122846	1.0	1985	tags=16%, list=10%, signal=17%	
GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS		25	-0.3726077	-1.0119995	0.44104803	0.74614	1.0	5970	tags=60%, list=31%, signal=87%	
GOMF_RECEPTOR_ANTAGONIST_ACTIVITY	GOMF_RECEPTOR_ANTAGONIST_ACTIVITY		18	-0.4023254	-1.0119718	0.4364035	0.74565846	1.0	2519	tags=28%, list=13%, signal=32%	
GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION		17	-0.41433948	-1.0114948	0.438326	0.74666405	1.0	1897	tags=18%, list=10%, signal=20%	
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_SULFUR_BONDS	GOMF_LIGASE_ACTIVITY_FORMING_CARBON_SULFUR_BONDS		41	-0.33747682	-1.010086	0.43058825	0.75069195	1.0	2833	tags=17%, list=15%, signal=20%	
GOCC_ORGANELLAR_RIBOSOME	GOCC_ORGANELLAR_RIBOSOME		89	-0.28742415	-1.0099151	0.42105263	0.7507351	1.0	6842	tags=44%, list=35%, signal=67%	
GOBP_RRNA_METHYLATION	GOBP_RRNA_METHYLATION		21	-0.38213477	-1.0099113	0.4289044	0.75018287	1.0	3450	tags=33%, list=18%, signal=40%	
GOBP_GPI_ANCHOR_METABOLIC_PROCESS	GOBP_GPI_ANCHOR_METABOLIC_PROCESS		31	-0.356829	-1.0095452	0.42669585	0.750808	1.0	3081	tags=26%, list=16%, signal=31%	
GOBP_REGULATION_OF_MITOPHAGY	GOBP_REGULATION_OF_MITOPHAGY		32	-0.34808794	-1.0094591	0.43192488	0.7505057	1.0	2216	tags=28%, list=11%, signal=32%	
GOBP_RESPONSE_TO_DSRNA	GOBP_RESPONSE_TO_DSRNA		54	-0.31507188	-1.0092529	0.4192771	0.75060594	1.0	1985	tags=15%, list=10%, signal=16%	
GOBP_REGULATION_OF_RESPIRATORY_BURST	GOBP_REGULATION_OF_RESPIRATORY_BURST		17	-0.39677885	-1.0090876	0.4357798	0.75058043	1.0	2164	tags=35%, list=11%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS		335	-0.24704595	-1.0089927	0.4226804	0.75033236	1.0	2917	tags=20%, list=15%, signal=23%	
GOBP_CHOLESTEROL_STORAGE	GOBP_CHOLESTEROL_STORAGE		23	-0.38304856	-1.0089751	0.44857767	0.74981874	1.0	4536	tags=48%, list=23%, signal=62%	
GOMF_EXOGENOUS_PROTEIN_BINDING	GOMF_EXOGENOUS_PROTEIN_BINDING		81	-0.29311883	-1.0086672	0.43867925	0.75027156	1.0	3314	tags=30%, list=17%, signal=36%	
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT		131	-0.27167448	-1.0085824	0.4375	0.74996746	1.0	5590	tags=36%, list=29%, signal=50%	
GOCC_AP_TYPE_MEMBRANE_COAT_ADAPTOR_COMPLEX	GOCC_AP_TYPE_MEMBRANE_COAT_ADAPTOR_COMPLEX		39	-0.33684912	-1.0081882	0.4561028	0.75069547	1.0	3630	tags=28%, list=19%, signal=35%	
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI		92	-0.28689587	-1.0081539	0.45	0.75025725	1.0	3733	tags=26%, list=19%, signal=32%	
GOCC_PRESYNAPTIC_ACTIVE_ZONE_CYTOPLASMIC_COMPONENT	GOCC_PRESYNAPTIC_ACTIVE_ZONE_CYTOPLASMIC_COMPONENT		15	-0.41765833	-1.0078962	0.43960395	0.7505493	1.0	5723	tags=60%, list=29%, signal=85%	
GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY	GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY		125	-0.27115273	-1.0078543	0.4464752	0.75014454	1.0	4285	tags=29%, list=22%, signal=37%	
GOBP_VESICLE_LOCALIZATION	GOBP_VESICLE_LOCALIZATION		210	-0.25545982	-1.0075383	0.41246292	0.75064856	1.0	4161	tags=27%, list=21%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		131	-0.27414027	-1.0073702	0.4364641	0.7506541	1.0	2917	tags=27%, list=15%, signal=32%	
GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS	GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS		60	-0.3098238	-1.0068153	0.44269663	0.7519438	1.0	3383	tags=20%, list=17%, signal=24%	
GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION		25	-0.36254418	-1.0061382	0.4142539	0.753659	1.0	1340	tags=20%, list=7%, signal=21%	
GOBP_SYNAPTIC_VESICLE_LUMEN_ACIDIFICATION	GOBP_SYNAPTIC_VESICLE_LUMEN_ACIDIFICATION		17	-0.4050923	-1.0057732	0.48319328	0.7543389	1.0	6752	tags=65%, list=35%, signal=99%	
