NAME	TITLE	SCORE	
HLA-DRB4	HLA-DRB4	0.045535266	
PRDM11	PRDM11	0.045530315	
ARHGAP28	ARHGAP28	0.04550208	
CASK	CASK	0.04548762	
BDKRB1	BDKRB1	0.045466192	
MBD5	MBD5	0.045461934	
CERS6	CERS6	0.045448527	
ENPEP	ENPEP	0.04543749	
NTN4	NTN4	0.045413803	
LOC105378828	LOC105378828	0.0453806	
ITM2B	ITM2B	0.045334402	
DEGS1	DEGS1	0.045314558	
PRDX4	PRDX4	0.045307282	
PEPD	PEPD	0.04526089	
CHN1	CHN1	0.045254063	
SLC35E4	SLC35E4	0.04524347	
USP44	USP44	0.045238648	
DPP6	DPP6	0.04523853	
ULK2	ULK2	0.0452383	
SLC6A12	SLC6A12	0.045237184	
SGK223	SGK223	0.045205545	
POLR1A	POLR1A	0.045200236	
CAD	CAD	0.04514855	
HSPB8	HSPB8	0.045127787	
CIDEB	CIDEB	0.045125615	
HMGN5	HMGN5	0.045115754	
CEBPG	CEBPG	0.045108855	
ANKRD54	ANKRD54	0.045075968	
NDRG2	NDRG2	0.045034286	
GPRC5A	GPRC5A	0.045026854	
PHOSPHO2	PHOSPHO2	0.045004446	
KCNK2	KCNK2	0.044975504	
SLC35B4	SLC35B4	0.044956356	
C16orf62	C16orf62	0.044952095	
PLEKHA3	PLEKHA3	0.044951644	
RNASE1	RNASE1	0.044939853	
SMTNL2	SMTNL2	0.044926364	
SGSM2	SGSM2	0.044845875	
DNAJC2	DNAJC2	0.04481564	
C4orf3	C4orf3	0.044807926	
PEX14	PEX14	0.04479476	
SLC6A1	SLC6A1	0.044780944	
SPIN2A	SPIN2A	0.044780217	
MPZL1	MPZL1	0.04476128	
POLR2K	POLR2K	0.044733178	
IGBP1	IGBP1	0.04470773	
ASH1L	ASH1L	0.044705074	
MYL12A	MYL12A	0.044703666	
NUP37	NUP37	0.04468549	
EPS8L1	EPS8L1	0.04467712	
TMEM106B	TMEM106B	0.04460785	
STRA13	STRA13	0.044607293	
GPHN	GPHN	0.044498004	
CSPP1	CSPP1	0.044480585	
PPFIBP1	PPFIBP1	0.044446245	
WBP4	WBP4	0.04444302	
NR2C1	NR2C1	0.04444021	
PTGDR	PTGDR	0.044436924	
SCP2	SCP2	0.044428676	
SYNGR2	SYNGR2	0.044422254	
LEF1	LEF1	0.044416856	
MRPL30	MRPL30	0.044402543	
PLXNA2	PLXNA2	0.044400692	
IFFO1	IFFO1	0.044352446	
PARG	PARG	0.04434967	
NHS	NHS	0.044292036	
JPH3	JPH3	0.044289507	
TOR1AIP1	TOR1AIP1	0.04426865	
MAPK3	MAPK3	0.044261053	
SUGCT	SUGCT	0.044260748	
OLFML2B	OLFML2B	0.044249788	
SLC30A5	SLC30A5	0.04423136	
PALM	PALM	0.04422738	
SLC38A4	SLC38A4	0.044185545	
PPA1	PPA1	0.04414851	
ORC4	ORC4	0.044142537	
BPIFB1	BPIFB1	0.044099815	
GPRC5C	GPRC5C	0.044093546	
SSBP2	SSBP2	0.044092752	
RWDD1	RWDD1	0.04405491	
SAA2	SAA2	0.044045024	
AMDHD1	AMDHD1	0.044024978	
FAM102B	FAM102B	0.04400913	
PRPF38B	PRPF38B	0.043999873	
MDGA1	MDGA1	0.04399482	
GPR89B	GPR89B	0.043993395	
GCNT1	GCNT1	0.043976054	
DDX46	DDX46	0.04397354	
TMED7	TMED7	0.043970563	
GRIA2	GRIA2	0.04393186	
SLC34A2	SLC34A2	0.043927	
MRPS14	MRPS14	0.043922856	
CHAMP1	CHAMP1	0.04391151	
ZBTB26	ZBTB26	0.04389825	
CA3	CA3	0.043886714	
SMARCE1	SMARCE1	0.043860298	
CRAMP1	CRAMP1	0.043844525	
DEPTOR	DEPTOR	0.043830033	
LLGL1	LLGL1	0.04382769	
THYN1	THYN1	0.04382093	
MYO5B	MYO5B	0.043814257	
SOX8	SOX8	0.04380775	
MGC57346	MGC57346	0.043800622	
TERF2	TERF2	0.043787044	
LEO1	LEO1	0.04378097	
KPNB1	KPNB1	0.04377784	
CCDC106	CCDC106	0.04377717	
RAB33A	RAB33A	0.043738335	
PRMT3	PRMT3	0.04373802	
CDC42EP4	CDC42EP4	0.04370323	
CAV2	CAV2	0.04368705	
ITLN1	ITLN1	0.04367086	
POLR3H	POLR3H	0.043628056	
PDS5B	PDS5B	0.043600164	
AP2A2	AP2A2	0.04359715	
EHMT2	EHMT2	0.043584105	
NLRX1	NLRX1	0.043559913	
ZNF503	ZNF503	0.04354539	
SBSN	SBSN	0.043531783	
LRRC20	LRRC20	0.04353094	
TLE2	TLE2	0.043499958	
SNORD14C	SNORD14C	0.04349685	
CAT	CAT	0.0434645	
ANAPC16	ANAPC16	0.043450315	
PLEKHA5	PLEKHA5	0.043448776	
SLC52A1	SLC52A1	0.043445807	
MAP4K3	MAP4K3	0.04343403	
GEMIN5	GEMIN5	0.043429647	
PTDSS1	PTDSS1	0.043429647	
SKIV2L2	SKIV2L2	0.04340533	
ARHGEF3	ARHGEF3	0.04339825	
LBH	LBH	0.043365214	
OR1L8	OR1L8	0.043344546	
RNF38	RNF38	0.043341793	
LCNL1	LCNL1	0.04333619	
ERC1	ERC1	0.04327611	
STIL	STIL	0.04326412	
API5	API5	0.043246277	
NEK6	NEK6	0.04323812	
UQCC1	UQCC1	0.043231517	
ARHGAP32	ARHGAP32	0.043179464	
MFSD14A	MFSD14A	0.043142043	
ZNF45	ZNF45	0.04313189	
POPDC3	POPDC3	0.04313055	
SNORD14A	SNORD14A	0.043111872	
RSBN1L	RSBN1L	0.043093707	
ZNF345	ZNF345	0.04305517	
RCCD1	RCCD1	0.043042008	
DLD	DLD	0.043040406	
DUSP10	DUSP10	0.043025278	
SLC51A	SLC51A	0.04301393	
PPP1R13L	PPP1R13L	0.042997524	
LASP1	LASP1	0.04299711	
RPL32P3	RPL32P3	0.042978946	
FOXRED1	FOXRED1	0.042941272	
MMADHC	MMADHC	0.042922415	
C5orf34	C5orf34	0.042914663	
CAPN9	CAPN9	0.042896386	
DAZ4	DAZ4	0.042893965	
ARSJ	ARSJ	0.042883564	
UTP14A	UTP14A	0.04288236	
SMIM13	SMIM13	0.04287618	
SRR	SRR	0.042845763	
CPA4	CPA4	0.04280384	
BATF3	BATF3	0.042788837	
CST3	CST3	0.042783227	
ACACA	ACACA	0.042776674	
MIS18BP1	MIS18BP1	0.04274765	
TNFRSF13C	TNFRSF13C	0.042734005	
METTL10	METTL10	0.04272686	
ZNF518B	ZNF518B	0.042723704	
CXCL9	CXCL9	0.042707752	
TCEA2	TCEA2	0.042656966	
C8orf82	C8orf82	0.04261662	
CTTN	CTTN	0.04258333	
ATP8B4	ATP8B4	0.04257989	
SNPH	SNPH	0.042571776	
KCNN3	KCNN3	0.042569395	
EMILIN3	EMILIN3	0.042568747	
SERBP1	SERBP1	0.04255305	
GNPDA2	GNPDA2	0.042552862	
FAM83H	FAM83H	0.042550292	
P4HA2	P4HA2	0.042542014	
ME2	ME2	0.042472713	
MYOC	MYOC	0.0424713	
GALK1	GALK1	0.042440925	
PFAS	PFAS	0.042425767	
PAQR8	PAQR8	0.042395506	
SEMA6A	SEMA6A	0.042387363	
PTH1R	PTH1R	0.042383872	
UPF3B	UPF3B	0.04236213	
IPO5	IPO5	0.04234524	
NME4	NME4	0.042290587	
LRR1	LRR1	0.042216137	
ELOVL6	ELOVL6	0.042208612	
KAT6B	KAT6B	0.042174082	
NUDT15	NUDT15	0.042150572	
NRAS	NRAS	0.042138584	
ZUFSP	ZUFSP	0.042138167	
ZCCHC24	ZCCHC24	0.042131342	
IMPAD1	IMPAD1	0.042118184	
HDAC4	HDAC4	0.042110074	
CHORDC1	CHORDC1	0.042083576	
BTAF1	BTAF1	0.04207531	
LINC01315	LINC01315	0.042070564	
TMEM241	TMEM241	0.042052295	
KPNA2	KPNA2	0.042051207	
CENPC	CENPC	0.042042993	
PRRC1	PRRC1	0.0420384	
TRIM9	TRIM9	0.04202105	
ZNF280B	ZNF280B	0.04201023	
ZNF30	ZNF30	0.042006373	
RASD1	RASD1	0.04192346	
SLC26A4	SLC26A4	0.041913964	
CALM1	CALM1	0.04189793	
SMPX	SMPX	0.04189118	
YDJC	YDJC	0.041888144	
SPIN2B	SPIN2B	0.04187723	
TMEM200B	TMEM200B	0.04186681	
HAGHL	HAGHL	0.041862488	
CD177	CD177	0.04184333	
RPL29	RPL29	0.041822672	
STX12	STX12	0.04181135	
BCO1	BCO1	0.0418097	
KRIT1	KRIT1	0.041780345	
RAB2A	RAB2A	0.041768003	
SPATA5L1	SPATA5L1	0.04176084	
MIPEP	MIPEP	0.041717917	
ATG5	ATG5	0.041712068	
DCAF7	DCAF7	0.04167103	
PKP3	PKP3	0.041666657	
CGNL1	CGNL1	0.04166624	
ZNF558	ZNF558	0.04164678	
ANLN	ANLN	0.041621342	
IQCD	IQCD	0.041618276	
SLC22A11	SLC22A11	0.041610792	
DYNLT1	DYNLT1	0.04160248	
NAT8	NAT8	0.041596796	
ANKRD17	ANKRD17	0.041568816	
MYO1C	MYO1C	0.041559774	
LRRC38	LRRC38	0.041556034	
PDE4DIP	PDE4DIP	0.041546937	
FAM8A1	FAM8A1	0.041535884	
TP53BP2	TP53BP2	0.041513883	
TSC22D2	TSC22D2	0.04150937	
MDH1	MDH1	0.041481785	
CFD	CFD	0.041477606	
CCZ1	CCZ1	0.04143507	
TNFRSF19	TNFRSF19	0.0413818	
C12orf29	C12orf29	0.041366674	
VPS72	VPS72	0.041355696	
RAN	RAN	0.041345302	
PDHX	PDHX	0.041345276	
SCD	SCD	0.041333478	
SLC35A1	SLC35A1	0.041316703	
ZBTB25	ZBTB25	0.041309282	
C21orf58	C21orf58	0.041305047	
TSNAXIP1	TSNAXIP1	0.041274752	
EHHADH	EHHADH	0.041274615	
ZMPSTE24	ZMPSTE24	0.04124012	
DONSON	DONSON	0.041228883	
BEX4	BEX4	0.041172188	
TMA16	TMA16	0.04112859	
MED21	MED21	0.04111858	
ANKRD55	ANKRD55	0.041094594	
POT1	POT1	0.04107308	
SRA1	SRA1	0.04107223	
KIRREL	KIRREL	0.04097437	
DCAF16	DCAF16	0.040956642	
RFXAP	RFXAP	0.040943313	
TADA2A	TADA2A	0.040908407	
CCDC126	CCDC126	0.04088112	
SCGB3A1	SCGB3A1	0.040874932	
GTF2E1	GTF2E1	0.040860992	
GLCCI1	GLCCI1	0.040837422	
GTF3C4	GTF3C4	0.04082033	
DHX15	DHX15	0.040808912	
IGBP1P1	IGBP1P1	0.04078064	
RASA4	RASA4	0.040765144	
PPM1G	PPM1G	0.040756512	
ZFP42	ZFP42	0.040747497	
AP4E1	AP4E1	0.040730454	
JMJD8	JMJD8	0.040725376	
MAPK1IP1L	MAPK1IP1L	0.04072075	
SEMA6C	SEMA6C	0.04071629	
RFC1	RFC1	0.04071578	
GADD45A	GADD45A	0.040670816	
SSNA1	SSNA1	0.040668186	
LRP2BP	LRP2BP	0.04063304	
NKIRAS1	NKIRAS1	0.040514037	
COL11A1	COL11A1	0.04050522	
SYNCRIP	SYNCRIP	0.040480506	
SLC24A2	SLC24A2	0.040462103	
HS3ST2	HS3ST2	0.0404574	
EIF2S3	EIF2S3	0.04045711	
ZFAND1	ZFAND1	0.040456165	
MATN3	MATN3	0.040421523	
CNN2	CNN2	0.040420108	
INPP5B	INPP5B	0.040407762	
PUM3	PUM3	0.04040448	
SMC3	SMC3	0.040390875	
SLC25A5	SLC25A5	0.04038687	
OR1N2	OR1N2	0.04038519	
ARHGEF7	ARHGEF7	0.040375806	
FTSJ1	FTSJ1	0.040374145	
PRPSAP1	PRPSAP1	0.040348392	
ABCB6	ABCB6	0.04033804	
DDX49	DDX49	0.0402968	
DHX35	DHX35	0.04029305	
TMEM182	TMEM182	0.040285304	
FOXO3B	FOXO3B	0.04028173	
LCLAT1	LCLAT1	0.040251974	
FAM210A	FAM210A	0.040250164	
CCDC138	CCDC138	0.040245958	
THOC6	THOC6	0.04024027	
SPIN3	SPIN3	0.040231735	
NYAP1	NYAP1	0.040229753	
ANKRD13A	ANKRD13A	0.04022121	
UBE2Q1	UBE2Q1	0.040170338	
CTNND2	CTNND2	0.040146075	
TRIP13	TRIP13	0.04014065	
AMY1B	AMY1B	0.040126834	
PYURF	PYURF	0.04012131	
ZFP28	ZFP28	0.040115353	
LINC00563	LINC00563	0.040114976	
MAP2K1	MAP2K1	0.04010618	
DGKQ	DGKQ	0.04010567	
MTHFD2	MTHFD2	0.04008977	
EIF5B	EIF5B	0.040089026	
TMEM60	TMEM60	0.040076856	
FBXO32	FBXO32	0.040046062	
PPP1R32	PPP1R32	0.040034655	
TNFAIP3	TNFAIP3	0.040031195	
DVL2	DVL2	0.040018454	
CSTF2	CSTF2	0.04000817	
ZFP90	ZFP90	0.040006474	
ELF1	ELF1	0.040002856	
MYCNUT	MYCNUT	0.039995305	
ZFP82	ZFP82	0.03999356	
CDC23	CDC23	0.039990887	
TOR1B	TOR1B	0.039987553	
PBDC1	PBDC1	0.03992228	
NOA1	NOA1	0.0399146	
PVR	PVR	0.03987163	
SPDEF	SPDEF	0.03986988	
MET	MET	0.039868835	
SFXN1	SFXN1	0.039834242	
AMH	AMH	0.039834015	
NUP205	NUP205	0.039823093	
CLSTN2	CLSTN2	0.039819468	
TPPP	TPPP	0.039807945	
HSD17B11	HSD17B11	0.039800335	
CBX1	CBX1	0.03979402	
AGMAT	AGMAT	0.03979084	
L3MBTL1	L3MBTL1	0.03977889	
CTRC	CTRC	0.039773952	
ST6GALNAC6	ST6GALNAC6	0.03976808	
WRN	WRN	0.039767496	
3-Mar	3-Mar	0.03973221	
APITD1	APITD1	0.039716333	
ARID5B	ARID5B	0.039695263	
SPECC1L	SPECC1L	0.03969464	
DIS3L	DIS3L	0.039667465	
FRS2	FRS2	0.03964837	
C16orf45	C16orf45	0.039646734	
GUCY1B3	GUCY1B3	0.039642237	
LRRC4B	LRRC4B	0.03963439	
RNF125	RNF125	0.039625604	
FAAP20	FAAP20	0.03962074	
ERBB3	ERBB3	0.03961568	
COPA	COPA	0.03959667	
RFX5	RFX5	0.039595805	
SRSF3	SRSF3	0.03959067	
GIMAP7	GIMAP7	0.039586093	
MARS2	MARS2	0.039585453	
LIMA1	LIMA1	0.039572194	
LRRC59	LRRC59	0.039564915	
CASC1	CASC1	0.039558724	
SMCO4	SMCO4	0.039542384	
SETD3	SETD3	0.03952521	
KIAA1614	KIAA1614	0.039494548	
CDC42BPA	CDC42BPA	0.03948486	
DMBT1	DMBT1	0.039484277	
COL5A1	COL5A1	0.03943613	
DRC3	DRC3	0.03940518	
DDX47	DDX47	0.03939041	
IRF2BPL	IRF2BPL	0.039381657	
GTF2H1	GTF2H1	0.039381452	
BBS9	BBS9	0.03937403	
TRIM45	TRIM45	0.03937387	
PSMD14	PSMD14	0.0393621	
ESYT1	ESYT1	0.03935941	
ZNF2	ZNF2	0.039296795	
TAP2	TAP2	0.039290033	
EEF1B2	EEF1B2	0.039283916	
PCGF2	PCGF2	0.039278973	
CDK20	CDK20	0.039277844	
CCNY	CCNY	0.039276175	
KIAA1429	KIAA1429	0.039268833	
AR	AR	0.03926416	
IMPA2	IMPA2	0.039238047	
LSM5	LSM5	0.039215483	
LARP7	LARP7	0.039205298	
NACA2	NACA2	0.039197333	
HSDL2	HSDL2	0.03916463	
MTERF3	MTERF3	0.03916075	
EVI5L	EVI5L	0.03915714	
NMNAT1	NMNAT1	0.039151393	
NUP54	NUP54	0.039144818	
BFAR	BFAR	0.039142225	
DEF8	DEF8	0.03914116	
UBE2D2	UBE2D2	0.039123803	
NDC1	NDC1	0.03912233	
DDX1	DDX1	0.039121997	
XRCC5	XRCC5	0.039081205	
CCDC120	CCDC120	0.039080516	
UTP15	UTP15	0.03907529	
GAL3ST1	GAL3ST1	0.03905	
GRIA1	GRIA1	0.039038885	
SH2B3	SH2B3	0.039034374	
L3MBTL3	L3MBTL3	0.03902219	
KDM1A	KDM1A	0.039000172	
KIAA1147	KIAA1147	0.03898764	
POLG	POLG	0.038979933	
SLC9A5	SLC9A5	0.03897955	
PFDN1	PFDN1	0.038974658	
GGA2	GGA2	0.03895811	
SPATA6	SPATA6	0.03893933	
RBM34	RBM34	0.038928166	
KAT14	KAT14	0.038925987	
ATL3	ATL3	0.038920622	
ACLY	ACLY	0.03890821	
PPIL1	PPIL1	0.038901884	
PSPC1	PSPC1	0.038900673	
TMCO4	TMCO4	0.038892142	
CAPZA2	CAPZA2	0.038877655	
SLC9A2	SLC9A2	0.038872927	
TJP2	TJP2	0.038864087	
DYRK2	DYRK2	0.03886076	
ACAD10	ACAD10	0.03882315	
BCKDHB	BCKDHB	0.03881124	
SMARCA2	SMARCA2	0.038806394	
ARID4A	ARID4A	0.038797628	
CDK6	CDK6	0.03877874	
STX19	STX19	0.03877677	
CDYL	CDYL	0.038773805	
GPR137C	GPR137C	0.038771518	
MSH2	MSH2	0.03876974	
MYH9	MYH9	0.038749933	
TMEM181	TMEM181	0.038738884	
BUB1	BUB1	0.038737573	
ZNF280C	ZNF280C	0.038724054	
NDOR1	NDOR1	0.03870944	
LOC101928326	LOC101928326	0.038708713	
GNPAT	GNPAT	0.038699623	
LOC729860	LOC729860	0.038662642	
FAM208A	FAM208A	0.038635004	
FANCE	FANCE	0.038631316	
ZNF680	ZNF680	0.03861829	
ZYG11B	ZYG11B	0.038602732	
ST13	ST13	0.038591787	
QRICH2	QRICH2	0.03859129	
ZDHHC13	ZDHHC13	0.038577937	
WDR64	WDR64	0.038558688	
GTF2F2	GTF2F2	0.038540542	
ZFHX2	ZFHX2	0.0385298	
GPR88	GPR88	0.038509533	
NAALAD2	NAALAD2	0.03849697	
POLR2C	POLR2C	0.038483474	
SCIN	SCIN	0.03846708	
KCTD20	KCTD20	0.038464375	
TRAPPC11	TRAPPC11	0.03845513	
FMN2	FMN2	0.038439974	
PHF21B	PHF21B	0.038437683	
GCN1	GCN1	0.038432628	
ZNF585B	ZNF585B	0.03842416	
10-Sep	10-Sep	0.03842095	
PMM1	PMM1	0.038397003	
IAPP	IAPP	0.03838678	
B3GALT6	B3GALT6	0.038386337	
MKRN2	MKRN2	0.0383754	
MAP4K4	MAP4K4	0.03835812	
TMEM126B	TMEM126B	0.038342647	
HCFC1	HCFC1	0.038325306	
GORASP1	GORASP1	0.038276263	
MAP2K5	MAP2K5	0.03824739	
ORM2	ORM2	0.038244728	
CLEC3B	CLEC3B	0.0382445	
NOTCH3	NOTCH3	0.03824403	
OSBPL9	OSBPL9	0.03823083	
UPK1A	UPK1A	0.038230233	
HPN	HPN	0.038227513	
CSF2RA	CSF2RA	0.038191903	
SLC39A9	SLC39A9	0.03818973	
CDADC1	CDADC1	0.03818151	
IL6	IL6	0.03818129	
TEK	TEK	0.03817825	
AKAP11	AKAP11	0.038135428	
COLGALT1	COLGALT1	0.038113456	
C1QA	C1QA	0.038093153	
LINC00472	LINC00472	0.03807995	
LINC01615	LINC01615	0.038078994	
VRK1	VRK1	0.03806787	
SLC16A10	SLC16A10	0.038044445	
LOC101928718///FAM212B-AS1	LOC101928718///FAM212B-AS1	0.038019337	
PPP4R3B	PPP4R3B	0.037996687	
TWF2	TWF2	0.03798634	
ARL1	ARL1	0.03798546	
SSH3	SSH3	0.03798119	
FAM179A	FAM179A	0.03798056	
FABP6	FABP6	0.03796909	
PCNX4	PCNX4	0.03795678	
SLC12A3	SLC12A3	0.037932746	
STRC	STRC	0.03792959	
GLDC	GLDC	0.037919972	
LRRC58	LRRC58	0.03790288	
AMER2	AMER2	0.03789816	
TMTC3	TMTC3	0.037886333	
MYO6	MYO6	0.0378812	
TAF5	TAF5	0.03787908	
WDR12	WDR12	0.037878364	
TLE3	TLE3	0.03785032	
NIN	NIN	0.037848774	
SDHAF1	SDHAF1	0.037827343	
CCT6A	CCT6A	0.037796333	
SURF6	SURF6	0.03779535	
MCCC2	MCCC2	0.037759915	
ODF2L	ODF2L	0.037755102	
RPL12	RPL12	0.03772917	
MKX	MKX	0.037671488	
NUCB2	NUCB2	0.03766762	
CCL5	CCL5	0.03766695	
C12orf43	C12orf43	0.037658714	
SLC35A3	SLC35A3	0.037652813	
NUFIP1	NUFIP1	0.037646223	
SNORD31	SNORD31	0.037644193	
PPP1CC	PPP1CC	0.037637766	
ARID2	ARID2	0.037625764	
SCN4B	SCN4B	0.037621398	
PSG7	PSG7	0.03761974	
UBP1	UBP1	0.037602566	
KCND3	KCND3	0.037592255	
LINC00997	LINC00997	0.037575442	
EFHC1	EFHC1	0.037572544	
S100A10	S100A10	0.03756427	
TANC1	TANC1	0.037564255	
FRMD7	FRMD7	0.037546553	
ABCA12	ABCA12	0.037525486	
PPP1R36	PPP1R36	0.03751125	
CYSRT1	CYSRT1	0.037485953	
OR2A14	OR2A14	0.03747101	
SNORD14D	SNORD14D	0.03747099	
NPR1	NPR1	0.037461553	
RASSF3	RASSF3	0.03745622	
LINGO4	LINGO4	0.03742526	
C21orf2	C21orf2	0.037415616	
FAM60A	FAM60A	0.03741135	
CHST10	CHST10	0.037400402	
EID1	EID1	0.03738717	
IBTK	IBTK	0.037371907	
SPIN1	SPIN1	0.037365753	
THOC5	THOC5	0.037356954	
ZFP36L2	ZFP36L2	0.037348215	
RARS	RARS	0.03733069	
LANCL1	LANCL1	0.0373303	
PAK1IP1	PAK1IP1	0.037329413	
HNRNPLL	HNRNPLL	0.037319217	
DOCK7	DOCK7	0.037316687	
PIWIL4	PIWIL4	0.037304502	
MYPOP	MYPOP	0.03728962	
NRP1	NRP1	0.037266728	
WRB	WRB	0.03724976	
ORC5	ORC5	0.03722171	
ABCC8	ABCC8	0.03716219	
SUCLG2-AS1	SUCLG2-AS1	0.03715164	
CITED2	CITED2	0.03713096	
LZIC	LZIC	0.03712057	
NAA50	NAA50	0.03711859	
RDH14	RDH14	0.037103888	
NXN	NXN	0.037077446	
C11orf88	C11orf88	0.037070286	
STOX1	STOX1	0.037059028	
C1orf109	C1orf109	0.03704419	
FAM78A	FAM78A	0.037042346	
GPIHBP1	GPIHBP1	0.037036456	
NACAP1	NACAP1	0.03702749	
TNNT1	TNNT1	0.037023183	
7-Sep	7-Sep	0.036977977	
UPF3A	UPF3A	0.03697293	
RAP2B	RAP2B	0.036928795	
DNAJC21	DNAJC21	0.03691527	
ALDH6A1	ALDH6A1	0.036912825	
RPS21	RPS21	0.03690211	
ZNF616	ZNF616	0.03687715	
IFNA8	IFNA8	0.036870755	
HNRNPR	HNRNPR	0.036870744	
PPP1R12C	PPP1R12C	0.036869455	
HIST1H3C	HIST1H3C	0.03686843	
FAM216B	FAM216B	0.03685295	
UGT2B11	UGT2B11	0.036850736	
ATP2A2	ATP2A2	0.036842566	
IGFBP5	IGFBP5	0.036792357	
FLT1	FLT1	0.036765143	
SLC6A17	SLC6A17	0.036761165	
ZNF681	ZNF681	0.0367553	
ADAMTS1	ADAMTS1	0.036748715	
TP53INP2	TP53INP2	0.036741763	
HAPLN4	HAPLN4	0.036738284	
IGFBP6	IGFBP6	0.03671183	
GPATCH2	GPATCH2	0.036692865	
ZBTB41	ZBTB41	0.036679745	
ZNF529	ZNF529	0.03664931	
FER	FER	0.036640767	
PDCD1LG2	PDCD1LG2	0.036626846	
TAF11	TAF11	0.036612768	
AP1AR	AP1AR	0.036612462	
TEKT3	TEKT3	0.036611985	
PCDHB5	PCDHB5	0.036595844	
ECH1	ECH1	0.036591876	
TRIM35	TRIM35	0.036583465	
LACC1	LACC1	0.036552034	
PSD3	PSD3	0.036519855	
SNORD36A	SNORD36A	0.0365183	
FAM69B	FAM69B	0.03651574	
ARL9	ARL9	0.036501583	
KIF21A	KIF21A	0.036487013	
EPHX1	EPHX1	0.03648307	
LOC101929288	LOC101929288	0.036481317	
AMHR2	AMHR2	0.036444616	
SMO	SMO	0.03643394	
TMSB4X	TMSB4X	0.03642864	
AKIRIN1	AKIRIN1	0.036427837	
PRADC1	PRADC1	0.03642108	
CCDC14	CCDC14	0.03640436	
KDM4C	KDM4C	0.036348555	
RPL10A	RPL10A	0.036347125	
KCNK1	KCNK1	0.036338937	
RNF186	RNF186	0.03632331	
PLA2G4A	PLA2G4A	0.03632122	
MRPL40	MRPL40	0.036307734	
INTS12	INTS12	0.036301993	
PNN	PNN	0.03628722	
CAMK2D	CAMK2D	0.03628659	
USP42	USP42	0.036266994	
LHX6	LHX6	0.036258794	
CCDC149	CCDC149	0.036208265	
PABPC3	PABPC3	0.036185194	
DDX52	DDX52	0.036182273	
ATP8A1	ATP8A1	0.036178455	
LINC00626	LINC00626	0.036171257	
DNAJB14	DNAJB14	0.036163203	
ZNF239	ZNF239	0.03614771	
TRIM37	TRIM37	0.036092687	
XYLT2	XYLT2	0.036083546	
ZNF582	ZNF582	0.03607737	
MYT1L	MYT1L	0.036067855	
COMMD2	COMMD2	0.03605986	
OR1N1	OR1N1	0.036059335	
CYP4Z1	CYP4Z1	0.036050644	
CASD1	CASD1	0.036036827	
TMEM255B	TMEM255B	0.036036156	
FEM1C	FEM1C	0.03601186	
MTRF1	MTRF1	0.036006548	
KLHL24	KLHL24	0.03599485	
JMJD1C	JMJD1C	0.035973277	
FKBP9	FKBP9	0.035958726	
FBXO42	FBXO42	0.03594187	
WIPF3	WIPF3	0.035939455	
CCL17	CCL17	0.035932858	
TRAPPC8	TRAPPC8	0.035932787	
SPAG8	SPAG8	0.035929196	
ADCY5	ADCY5	0.035908554	
HSF2BP	HSF2BP	0.03590733	
PPM1B	PPM1B	0.035906114	
KIF20A	KIF20A	0.035887104	
FRK	FRK	0.035886552	
SMAD7	SMAD7	0.035881285	
ANXA2P1	ANXA2P1	0.035862196	
RBM43	RBM43	0.035844505	
C12orf49	C12orf49	0.03582123	
PRC1	PRC1	0.03580941	
NPDC1	NPDC1	0.03580378	
CHMP3	CHMP3	0.035801355	
MTO1	MTO1	0.035799537	
AGO1	AGO1	0.035797816	
PAXIP1	PAXIP1	0.03579545	
DNAH11	DNAH11	0.035783317	
HSD17B12	HSD17B12	0.035778936	
MLST8	MLST8	0.03575384	
TMEM14A	TMEM14A	0.035742495	
NEURL2	NEURL2	0.03571751	
PDCD2	PDCD2	0.035712536	
EP300	EP300	0.03568539	
TOMM70	TOMM70	0.03565459	
MPHOSPH8	MPHOSPH8	0.035630655	
DPH5	DPH5	0.03562931	
EXT1	EXT1	0.035627495	
RORC	RORC	0.03558976	
PCGF5	PCGF5	0.035564255	
GCLC	GCLC	0.035554953	
MBTPS1	MBTPS1	0.03550254	
EIF3F	EIF3F	0.03550225	
C3orf52	C3orf52	0.035493553	
SMPDL3B	SMPDL3B	0.035487235	
HAT1	HAT1	0.035461992	
INA	INA	0.035450984	
MRPL15	MRPL15	0.035448577	
KBTBD7	KBTBD7	0.035448045	
TUBA1A	TUBA1A	0.035444334	
CBY1	CBY1	0.03544391	
IQCK	IQCK	0.035431672	
KIAA0753	KIAA0753	0.035414748	
C12orf60	C12orf60	0.035402194	
SWAP70	SWAP70	0.03540085	
PLCG1	PLCG1	0.03538944	
MAP3K15	MAP3K15	0.03538462	
SYDE1	SYDE1	0.03534052	
EFCAB14	EFCAB14	0.035326283	
MGST3	MGST3	0.03527897	
MIER3	MIER3	0.03527893	
NT5DC3	NT5DC3	0.035274945	
ARPP19	ARPP19	0.035258934	
BRCA2	BRCA2	0.035257988	
PREPL	PREPL	0.035243645	
PDE1B	PDE1B	0.035227463	
TRMT13	TRMT13	0.035226982	
GAS2L2	GAS2L2	0.035214968	
SOX15	SOX15	0.035201464	
CCDC90B	CCDC90B	0.035188884	
MSTO1	MSTO1	0.03516761	
CCT4	CCT4	0.035167173	
HESX1	HESX1	0.035128616	
ZNF204P	ZNF204P	0.035117794	
FOLH1	FOLH1	0.035104044	
HOOK3	HOOK3	0.035102006	
