NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY		21	0.3774542	0.907673	0.58444023	0.8548869	1.0	3185	tags=29%, list=16%, signal=34%	
KEGG_MEDICUS_REFERENCE_ARL8_REGULATED_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT	KEGG_MEDICUS_REFERENCE_ARL8_REGULATED_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT		33	0.34526122	0.89082843	0.64748204	0.8811141	1.0	847	tags=9%, list=4%, signal=9%	
KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY		31	0.34108752	0.88949746	0.62522525	0.87468517	1.0	3342	tags=39%, list=17%, signal=47%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY		16	0.38795406	0.88437396	0.62574255	0.8758874	1.0	3185	tags=25%, list=16%, signal=30%	
KEGG_MEDICUS_REFERENCE_BRANCHING_MICROTUBULE_NUCLEATION	KEGG_MEDICUS_REFERENCE_BRANCHING_MICROTUBULE_NUCLEATION		30	0.34615046	0.88398	0.63793105	0.86784863	1.0	3160	tags=27%, list=16%, signal=32%	
KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY		45	0.31614625	0.8788844	0.6494157	0.8686413	1.0	2072	tags=24%, list=11%, signal=27%	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY		16	0.38899446	0.8777225	0.6238361	0.86236376	1.0	5266	tags=38%, list=27%, signal=51%	
KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY		30	0.33865035	0.8771372	0.6416084	0.8549362	1.0	3548	tags=23%, list=18%, signal=29%	
KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION	KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION		22	0.36155617	0.8732443	0.6508539	0.8539246	1.0	847	tags=9%, list=4%, signal=9%	
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY		26	0.34549618	0.8677617	0.64028776	0.8566453	1.0	2738	tags=35%, list=14%, signal=40%	
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY		27	0.33405623	0.85907197	0.7032967	0.86423737	1.0	2728	tags=33%, list=14%, signal=39%	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY		46	0.30918932	0.8585937	0.6743044	0.85708565	1.0	2072	tags=24%, list=11%, signal=27%	
KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY		24	0.3440796	0.8477846	0.6678766	0.86944795	1.0	2589	tags=17%, list=13%, signal=19%	
KEGG_MEDICUS_REFERENCE_CX3CR1_GNAI_AC_PKA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CX3CR1_GNAI_AC_PKA_SIGNALING_PATHWAY		17	0.36876783	0.84665745	0.65234375	0.8635112	1.0	1982	tags=18%, list=10%, signal=20%	
KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY		22	0.34671217	0.835691	0.6953405	0.8755642	1.0	2404	tags=32%, list=12%, signal=36%	
KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION	KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION		26	0.33517748	0.8332048	0.71024734	0.87147915	1.0	3160	tags=27%, list=16%, signal=32%	
KEGG_MEDICUS_REFERENCE_DRD1_GNAS_AC_PKA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_DRD1_GNAS_AC_PKA_SIGNALING_PATHWAY		16	0.3721548	0.832567	0.68431	0.86472297	1.0	389	tags=6%, list=2%, signal=6%	
KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY		35	0.3083098	0.8084296	0.7434095	0.899324	1.0	846	tags=6%, list=4%, signal=6%	
