NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE	KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE		19	-0.50110936	-1.2463369	0.19683258	0.48670337	1.0	7766	tags=63%, list=40%, signal=105%	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP	KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP		20	-0.48812705	-1.2456788	0.18867925	0.47561297	1.0	1539	tags=25%, list=8%, signal=27%	
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV	KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV		15	-0.5136604	-1.2199951	0.20939335	0.523016	1.0	6253	tags=40%, list=32%, signal=59%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		34	-0.4252337	-1.2196382	0.1555024	0.5109227	1.0	6951	tags=74%, list=36%, signal=114%	
KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR	KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR		26	-0.43249187	-1.170751	0.23310024	0.6153149	1.0	5395	tags=50%, list=28%, signal=69%	
KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER	KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER		17	-0.48238125	-1.1681943	0.2617587	0.6069592	1.0	4399	tags=47%, list=23%, signal=61%	
KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS	KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS		16	-0.4861307	-1.1539426	0.29324895	0.6285895	1.0	3603	tags=31%, list=19%, signal=38%	
KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119	KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119		31	-0.4037734	-1.1277081	0.25342464	0.6819322	1.0	6183	tags=52%, list=32%, signal=76%	
KEGG_MEDICUS_REFERENCE_LHCGR_GNAS_PKA_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_LHCGR_GNAS_PKA_SIGNALING_PATHWAY		16	-0.4524756	-1.098887	0.33402923	0.74491024	1.0	4919	tags=50%, list=25%, signal=67%	
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY		33	-0.37698025	-1.0814655	0.33009708	0.7762688	1.0	1129	tags=15%, list=6%, signal=16%	
