NAME	TITLE	SCORE	
LINC00472	LINC00472	0.014429374	
LIPE	LIPE	0.014403263	
ANP32AP1	ANP32AP1	0.014402271	
ZMYND11	ZMYND11	0.014383881	
ADGRF2	ADGRF2	0.014383866	
HECTD2	HECTD2	0.014373595	
RPL35A	RPL35A	0.014365927	
XPNPEP1	XPNPEP1	0.014363706	
IL36B	IL36B	0.014363487	
CACNA1B	CACNA1B	0.014359803	
MAFA-AS1	MAFA-AS1	0.014359408	
RAB40AL	RAB40AL	0.014329804	
LOC105376544	LOC105376544	0.014327605	
LINC01278	LINC01278	0.014310729	
PPIAL4A	PPIAL4A	0.0143106375	
WBSCR28	WBSCR28	0.014307292	
REEP5	REEP5	0.01430119	
LOC102546228	LOC102546228	0.014300337	
ZNF169	ZNF169	0.01429832	
IL3	IL3	0.01429773	
NECAP2	NECAP2	0.014275372	
PCNX4	PCNX4	0.0142750675	
ZNF264	ZNF264	0.014275063	
VIM	VIM	0.014273576	
TAS2R16	TAS2R16	0.014255898	
GSE1	GSE1	0.014240645	
OR7C1	OR7C1	0.014226635	
LACC1	LACC1	0.014213174	
MSRA	MSRA	0.014197086	
RPS6KA2	RPS6KA2	0.0141965365	
SLC25A52	SLC25A52	0.014176796	
TXNL4A	TXNL4A	0.014166904	
LIPM	LIPM	0.01415179	
CGREF1	CGREF1	0.014150401	
TAOK3	TAOK3	0.014144257	
PRAMEF9	PRAMEF9	0.014139263	
MFSD9	MFSD9	0.014136993	
LOC101929897	LOC101929897	0.014135861	
SCN4B	SCN4B	0.014134459	
C14orf105	C14orf105	0.014131065	
LIX1	LIX1	0.014119472	
TTC30B	TTC30B	0.01411831	
CTDSPL2	CTDSPL2	0.014113427	
LINC01364	LINC01364	0.014097836	
DDX60	DDX60	0.014089558	
IL2	IL2	0.014073196	
THRB	THRB	0.014067988	
WDR76	WDR76	0.014065376	
DNAJC10	DNAJC10	0.01406523	
ALKBH5	ALKBH5	0.01405955	
PART1	PART1	0.014054155	
C15orf40	C15orf40	0.01404841	
GORAB	GORAB	0.01404834	
APOA2	APOA2	0.014029604	
CRTAM	CRTAM	0.01402572	
BCAS2	BCAS2	0.014021932	
ZNF571	ZNF571	0.014011776	
ACAP1	ACAP1	0.014011	
RGPD6	RGPD6	0.01400774	
CLLU1OS	CLLU1OS	0.014004419	
EPS15	EPS15	0.014000205	
SPRED1	SPRED1	0.013996466	
BRMS1L	BRMS1L	0.013992783	
PLSCR4	PLSCR4	0.013982753	
ATG4C	ATG4C	0.013975728	
RYR2	RYR2	0.013975272	
MMADHC	MMADHC	0.013961584	
XRCC5	XRCC5	0.013958321	
NBPF1	NBPF1	0.013957508	
KRTAP4-12	KRTAP4-12	0.01395432	
OR2M3	OR2M3	0.013946073	
HSBP1	HSBP1	0.013944747	
ZHX3	ZHX3	0.013935442	
ZNF681	ZNF681	0.013934208	
LINC01461	LINC01461	0.013934166	
PLP1	PLP1	0.013930179	
PHKG2	PHKG2	0.013928521	
WIPF3	WIPF3	0.013928182	
LINC01028	LINC01028	0.013928141	
G0S2	G0S2	0.013927198	
C21orf62	C21orf62	0.013923196	
GLT6D1	GLT6D1	0.013896205	
MAST1	MAST1	0.013894756	
RNASE3	RNASE3	0.013884735	
CNGB1	CNGB1	0.013876605	
YWHAG	YWHAG	0.01387599	
PIWIL1	PIWIL1	0.013869589	
ZYX	ZYX	0.013863194	
SRY	SRY	0.013858872	
YBX2	YBX2	0.01384695	
PP13004	PP13004	0.013845834	
IHH	IHH	0.013843863	
RIC1	RIC1	0.013837677	
SIRT1	SIRT1	0.013835459	
PSD	PSD	0.0138322	
C7orf43	C7orf43	0.013830998	
GRXCR2	GRXCR2	0.013828788	
MYEF2	MYEF2	0.013821506	
CFAP36	CFAP36	0.013819317	
PHC3	PHC3	0.013810164	
ZNF101	ZNF101	0.013803164	
SNORD25	SNORD25	0.0137981875	
BBX	BBX	0.013796898	
TCL1A	TCL1A	0.01378779	
LAT	LAT	0.013778404	
KRTAP10-7	KRTAP10-7	0.01377356	
GALC	GALC	0.013762253	
CDKN1B	CDKN1B	0.013759628	
MASP1	MASP1	0.013747148	
HIGD2B	HIGD2B	0.013746499	
SLC47A2	SLC47A2	0.013741435	
PTPN2	PTPN2	0.013737992	
CIR1	CIR1	0.013732753	
CARMIL2	CARMIL2	0.013731627	
CECR5	CECR5	0.013728305	
LRRC31	LRRC31	0.013725183	
SLC22A17	SLC22A17	0.0137213	
FEZ2	FEZ2	0.013708192	
SOX30	SOX30	0.013699825	
COIL	COIL	0.01369604	
ITIH2	ITIH2	0.013677756	
DPH5	DPH5	0.013662928	
GIP	GIP	0.013650441	
GUCA1B	GUCA1B	0.01360862	
NMRK2	NMRK2	0.013602167	
PHF3	PHF3	0.01360051	
LOC284933	LOC284933	0.013595103	
LACTB2	LACTB2	0.013579033	
LOC101929551	LOC101929551	0.013578922	
TRIM61	TRIM61	0.013566078	
FAM13B	FAM13B	0.01356601	
TVP23B	TVP23B	0.013557317	
SEC62	SEC62	0.013556569	
VAMP4	VAMP4	0.013544264	
SGSM3	SGSM3	0.013543761	
PON1	PON1	0.0135426195	
OAT	OAT	0.013540688	
LOC101928796	LOC101928796	0.013533332	
ITIH3	ITIH3	0.013520105	
CD226	CD226	0.013516404	
OR1A2	OR1A2	0.01350837	
NPAS3	NPAS3	0.013507269	
NARS	NARS	0.013506795	
C1orf61	C1orf61	0.013506472	
SEC11A	SEC11A	0.013503188	
C7orf69	C7orf69	0.013492916	
MMRN2	MMRN2	0.013479576	
C16orf87	C16orf87	0.013476639	
PUS10	PUS10	0.013476285	
EPCAM	EPCAM	0.013473902	
RPA4	RPA4	0.013461689	
PPFIA3	PPFIA3	0.0134594655	
LOC101929054	LOC101929054	0.013448562	
POMK	POMK	0.0134444805	
CYP1B1	CYP1B1	0.013442045	
CXorf58	CXorf58	0.013434468	
LCE1B	LCE1B	0.01342568	
CENPE	CENPE	0.013421486	
TMA16	TMA16	0.013417845	
OOEP	OOEP	0.013415681	
CREBBP	CREBBP	0.013405495	
APCDD1	APCDD1	0.013404107	
MYO3A	MYO3A	0.013399404	
COQ10A	COQ10A	0.013384705	
RBMXL1	RBMXL1	0.01336753	
BIRC3	BIRC3	0.013359686	
MEIOB	MEIOB	0.013356703	
UBL4B	UBL4B	0.013354287	
NR4A3	NR4A3	0.013346817	
GRIA4	GRIA4	0.013337545	
MAD2L1	MAD2L1	0.013334028	
ZNF70	ZNF70	0.013330892	
TMEM132D	TMEM132D	0.013328629	
RPRM	RPRM	0.013326175	
PPP3CB	PPP3CB	0.013325827	
KRTAP1-1	KRTAP1-1	0.013307986	
CUZD1	CUZD1	0.013306977	
MSL3P1	MSL3P1	0.013304844	
TMEM82	TMEM82	0.013283197	
UBE3D	UBE3D	0.013283149	
LIM2	LIM2	0.013274877	
CEP57	CEP57	0.013272756	
ACOT2	ACOT2	0.01326775	
PROKR1	PROKR1	0.013253707	
INSM1	INSM1	0.013250041	
CRIP2	CRIP2	0.013243239	
SNRK	SNRK	0.013235637	
CARD19	CARD19	0.013234073	
LINC01485	LINC01485	0.013232502	
ZNF391	ZNF391	0.013225424	
GBX2	GBX2	0.013219322	
NAALADL2-AS2	NAALADL2-AS2	0.013192211	
STK32A	STK32A	0.013172875	
RNF180	RNF180	0.013160328	
USP34	USP34	0.013160315	
CWC22	CWC22	0.013157397	
R3HDM1	R3HDM1	0.013143297	
KPNB1	KPNB1	0.013141659	
MON1B	MON1B	0.013138903	
ANO8	ANO8	0.013131497	
TBPL1	TBPL1	0.013131003	
EIF3G	EIF3G	0.013125352	
INPP5A	INPP5A	0.013100258	
TRPC5OS	TRPC5OS	0.013094496	
MSI1	MSI1	0.013093005	
LOC101929445	LOC101929445	0.013082152	
MED23	MED23	0.0130820805	
TSPAN17	TSPAN17	0.013077874	
LOC101929315	LOC101929315	0.013058713	
HSPA14	HSPA14	0.013038494	
CRKL	CRKL	0.013028246	
HIST1H2AB	HIST1H2AB	0.013010088	
CYP27C1	CYP27C1	0.0130023025	
PDSS1	PDSS1	0.012987143	
UPF3A	UPF3A	0.0129787205	
FMOD	FMOD	0.012975369	
TMEM14A	TMEM14A	0.012975128	
CCHCR1	CCHCR1	0.012974411	
COL7A1	COL7A1	0.0129707325	
MRAP2	MRAP2	0.012969831	
EFEMP2	EFEMP2	0.012961525	
NCAM2	NCAM2	0.012961433	
GRASP	GRASP	0.012959416	
ZBTB26	ZBTB26	0.012955891	
IL4R	IL4R	0.012950706	
CIART	CIART	0.012948029	
NKAIN2	NKAIN2	0.012936371	
PCDHGA9	PCDHGA9	0.0129190385	
DSG4	DSG4	0.012916236	
GSTK1	GSTK1	0.012913048	
KLHDC10	KLHDC10	0.012902672	
RNF6	RNF6	0.012901021	
ANKS6	ANKS6	0.012882578	
HS3ST4	HS3ST4	0.012880183	
C9orf84	C9orf84	0.012875471	
UBTD2	UBTD2	0.012874414	
FCRL2	FCRL2	0.012868135	
FAM127B	FAM127B	0.012866693	
ARX	ARX	0.012852505	
SQLE	SQLE	0.01285019	
MBOAT7	MBOAT7	0.012847056	
HOXB6	HOXB6	0.012820058	
ADAMTS10	ADAMTS10	0.012817651	
LIMS2	LIMS2	0.012816805	
ASB14	ASB14	0.012815716	
TAS2R7	TAS2R7	0.012812492	
C11orf88	C11orf88	0.012807116	
LINC01043	LINC01043	0.0127930185	
RORA	RORA	0.0127909845	
ROGDI	ROGDI	0.01279068	
KIF13B	KIF13B	0.012787286	
SAA1	SAA1	0.012779079	
LSM5	LSM5	0.0127767585	
HIST1H2BL	HIST1H2BL	0.012769948	
CYP4Z1	CYP4Z1	0.012753454	
BMP15	BMP15	0.012752704	
WASF2	WASF2	0.012752624	
TCEANC2	TCEANC2	0.012742915	
TMEM204	TMEM204	0.012723937	
USO1	USO1	0.012722304	
ATXN3	ATXN3	0.012712963	
TMEM244	TMEM244	0.01270987	
ETFBKMT	ETFBKMT	0.012700903	
LINC01034	LINC01034	0.012694721	
CLSTN2	CLSTN2	0.0126724085	
KLHDC8A	KLHDC8A	0.012671347	
RTN4RL1	RTN4RL1	0.0126318745	
LCP1	LCP1	0.012631448	
ASPH	ASPH	0.012629341	
VPS72	VPS72	0.012622457	
LOC643201	LOC643201	0.01261907	
M1AP	M1AP	0.0126170805	
LINC01353	LINC01353	0.0126142455	
CRIPT	CRIPT	0.012603511	
MAP3K10	MAP3K10	0.012597445	
ZNF280B	ZNF280B	0.01258973	
RHEBL1	RHEBL1	0.01258819	
ALDH3A2	ALDH3A2	0.01258654	
OPLAH	OPLAH	0.012585259	
LOC101928718///FAM212B-AS1	LOC101928718///FAM212B-AS1	0.012581367	
KCNS3	KCNS3	0.01257419	
REG4	REG4	0.0125718815	
KLHL20	KLHL20	0.01257161	
S100A4	S100A4	0.012559737	
ATF7	ATF7	0.012558249	
RFC1	RFC1	0.012550958	
SLC27A6	SLC27A6	0.012547724	
MCTP1	MCTP1	0.012547488	
PDE3A	PDE3A	0.012546714	
EXD2	EXD2	0.0125366775	
CBFA2T3	CBFA2T3	0.012532916	
PPM1B	PPM1B	0.012528289	
SLC25A32	SLC25A32	0.012526369	
PPCDC	PPCDC	0.012524452	
MYO5A	MYO5A	0.012521993	
THAP12	THAP12	0.012520007	
CPNE4	CPNE4	0.012508674	
CBLL1	CBLL1	0.012505302	
CCDC74B	CCDC74B	0.01249784	
INPPL1	INPPL1	0.012496739	
TTTY1	TTTY1	0.01249592	
CDC37	CDC37	0.012492339	
OR2T12	OR2T12	0.0124893	
ATXN7	ATXN7	0.012486809	
ASIC5	ASIC5	0.012483181	
FBXO39	FBXO39	0.012477522	
SMARCC2	SMARCC2	0.012472593	
CPA6	CPA6	0.012445679	
GLT8D2	GLT8D2	0.012445627	
KLF16	KLF16	0.012440182	
SGK1	SGK1	0.012438844	
LOC101928424	LOC101928424	0.012435752	
ZWINT	ZWINT	0.012432589	
KCTD18	KCTD18	0.012426863	
LINC01153	LINC01153	0.012425606	
MYH13	MYH13	0.0124062905	
GATAD2B	GATAD2B	0.012405948	
LOC101927835	LOC101927835	0.012403035	
HN1L	HN1L	0.012382666	
ADAT2	ADAT2	0.0123688495	
SMARCA2	SMARCA2	0.012365368	
LINC01411	LINC01411	0.012356116	
RFFL	RFFL	0.012341084	
LOC101928253	LOC101928253	0.012339779	
DCAF4	DCAF4	0.01233461	
AR	AR	0.012322558	
ASRGL1	ASRGL1	0.012317022	
ARHGEF10	ARHGEF10	0.012309932	
DBX1	DBX1	0.012306562	
PCSK7	PCSK7	0.012306361	
OXR1	OXR1	0.012304137	
SAP18	SAP18	0.0123028755	
ADPRM	ADPRM	0.012302167	
LGI1	LGI1	0.012274574	
STRN	STRN	0.01227109	
ADNP2	ADNP2	0.012269646	
DRD5	DRD5	0.012268142	
MLXIP	MLXIP	0.01226492	
GPR137B	GPR137B	0.012257719	
IL17B	IL17B	0.012247828	
LSM1	LSM1	0.012242515	
PRDX1	PRDX1	0.012239926	
AGGF1	AGGF1	0.012229334	
FBL	FBL	0.0122251	
REG1B	REG1B	0.012220928	
TRPC2	TRPC2	0.012210992	
GPR52	GPR52	0.01220765	
TMX1	TMX1	0.012207642	
ANAPC4	ANAPC4	0.012200549	
CACNA1A	CACNA1A	0.012199966	
CRYGB	CRYGB	0.012191278	
RTBDN	RTBDN	0.012191175	
ASB12	ASB12	0.012188664	
SKIL	SKIL	0.012186199	
FAM65A	FAM65A	0.012186197	
DPYS	DPYS	0.012184284	
LRRN4	LRRN4	0.012175065	
EP300	EP300	0.012168396	
LRRC18	LRRC18	0.012167647	
COLQ	COLQ	0.012165022	
SUMO4	SUMO4	0.012161184	
RNF166	RNF166	0.012158441	
GGN	GGN	0.01215754	
CXorf21	CXorf21	0.012155892	
SALL4	SALL4	0.012147791	
LYRM4	LYRM4	0.01213427	
SPATA5L1	SPATA5L1	0.012129679	
NCOA3	NCOA3	0.012127324	
PDE4A	PDE4A	0.012122704	
SYT13	SYT13	0.012119667	
MIER1	MIER1	0.012119615	
SYT14	SYT14	0.012117404	
SLC10A7	SLC10A7	0.012114621	
LOC102723838	LOC102723838	0.012113986	
SOX11	SOX11	0.01210888	
TYK2	TYK2	0.012108581	
OR4C13	OR4C13	0.012102405	
H2BFWT	H2BFWT	0.012100986	
LOC101928618	LOC101928618	0.012087611	
ZNF644	ZNF644	0.0120843835	
KRT17P5	KRT17P5	0.012067899	
IQCB1	IQCB1	0.012058405	
GSC2	GSC2	0.012057464	
BTN2A1	BTN2A1	0.01205162	
RNF8	RNF8	0.0120512005	
QPCT	QPCT	0.012048993	
LOC101929544	LOC101929544	0.012047338	
EEF2	EEF2	0.012043135	
ZSCAN26	ZSCAN26	0.012029487	
PROKR2	PROKR2	0.0120275505	
OR6W1P	OR6W1P	0.012026176	
SLC34A1	SLC34A1	0.012026019	
DBF4	DBF4	0.012025195	
FAM197Y2P	FAM197Y2P	0.012000127	
CASKIN1	CASKIN1	0.0119948285	
C7orf61	C7orf61	0.011990019	
CPED1	CPED1	0.011989329	
DPPA3	DPPA3	0.01198666	
KEL	KEL	0.011984751	
MAS1	MAS1	0.011953009	
SOD2	SOD2	0.011943575	
MC5R	MC5R	0.011939115	
C9orf170	C9orf170	0.011934353	
PALM2-AKAP2	PALM2-AKAP2	0.011934339	
TMCO2	TMCO2	0.011934116	
PCSK9	PCSK9	0.011921677	
LOC103352541	LOC103352541	0.011919432	
CNPY2	CNPY2	0.011911189	
LOC148709	LOC148709	0.0119079305	
DNHD1	DNHD1	0.01190552	
SH3KBP1	SH3KBP1	0.011900178	
SSTR1	SSTR1	0.01189948	
RWDD1	RWDD1	0.0118891075	
MED28	MED28	0.011888559	
C6orf48	C6orf48	0.011885129	
PFKL	PFKL	0.011883695	
GUCY1B3	GUCY1B3	0.011880486	
ASH1L	ASH1L	0.011875464	
BAZ1A	BAZ1A	0.011865163	
ASH2L	ASH2L	0.011862066	
GPR85	GPR85	0.011858718	
LRIG1	LRIG1	0.0118461335	
PCDHGC5	PCDHGC5	0.011844865	
SIGLEC12	SIGLEC12	0.011843407	
SLC9A3	SLC9A3	0.011843244	
LINC01085	LINC01085	0.011839776	
MPHOSPH9	MPHOSPH9	0.011821304	
L1TD1	L1TD1	0.011819325	
USP31	USP31	0.011814016	
AAMDC	AAMDC	0.011813575	
ANKRD13D	ANKRD13D	0.0118129775	
TNFAIP6	TNFAIP6	0.011811866	
CDS2	CDS2	0.011810726	
METTL5	METTL5	0.011806008	
UPF2	UPF2	0.011801875	
THUMPD1	THUMPD1	0.0117883	
CBLN4	CBLN4	0.011786931	
OR8D2	OR8D2	0.011778798	
C1orf52	C1orf52	0.01177853	
DIMT1	DIMT1	0.011778464	
FZD6	FZD6	0.011775973	
PCP4L1	PCP4L1	0.011773263	
ETAA1	ETAA1	0.011760813	
BTF3	BTF3	0.01175535	
NTN5	NTN5	0.011754972	
SPIN1	SPIN1	0.011754116	
C10orf113	C10orf113	0.011739316	
RPS17	RPS17	0.011733846	
CAPNS1	CAPNS1	0.011719192	
YY2	YY2	0.011715022	
LOC101928135	LOC101928135	0.011696986	
DCUN1D5	DCUN1D5	0.011696305	
LINC01398	LINC01398	0.011693115	
RTFDC1	RTFDC1	0.011686609	
CCR6	CCR6	0.011686435	
DYNC1LI2	DYNC1LI2	0.011681105	
LGMN	LGMN	0.011680651	
TRIM52	TRIM52	0.011680492	
LUC7L3	LUC7L3	0.011680047	
KRT79	KRT79	0.011665163	
CRABP1	CRABP1	0.011661263	
SLC35F1	SLC35F1	0.01164618	
SLC35D3	SLC35D3	0.011643632	
4-Sep	4-Sep	0.011637703	
DIABLO	DIABLO	0.011637037	
LOC105377480	LOC105377480	0.011632012	
MOSPD3	MOSPD3	0.011598347	
OR1L8	OR1L8	0.011573029	
TRIM48	TRIM48	0.011570303	
GPR83	GPR83	0.011567918	
NADK	NADK	0.011562897	
OR5V1	OR5V1	0.011549439	
NBR1	NBR1	0.011546407	
SRSF1	SRSF1	0.011546216	
ZDHHC8	ZDHHC8	0.011545561	
RERG-AS1	RERG-AS1	0.0115288	
MOB1B	MOB1B	0.011505632	
XG	XG	0.011500888	
ALPK1	ALPK1	0.011500331	
TREH	TREH	0.011490116	
KIR2DS3	KIR2DS3	0.011488527	
C7orf31	C7orf31	0.011487363	
KTN1	KTN1	0.011474093	
CYBA	CYBA	0.011469232	
ARID5A	ARID5A	0.011469086	
SLC37A2	SLC37A2	0.011465782	
OR5C1	OR5C1	0.011453066	
FLT3LG	FLT3LG	0.0114523	
MSL2	MSL2	0.011452034	
LINC01081	LINC01081	0.011450957	
OS9	OS9	0.011447452	
WFDC1	WFDC1	0.011444275	
ZNF547	ZNF547	0.0114363795	
GTF2H3	GTF2H3	0.011430027	
RGS7	RGS7	0.011425036	
PCDHA2	PCDHA2	0.011419723	
GNS	GNS	0.01141161	
L3MBTL4	L3MBTL4	0.011399773	
LOC102467224	LOC102467224	0.011399115	
HAVCR1	HAVCR1	0.01139697	
CCDC85C	CCDC85C	0.011396424	
B4GALT6	B4GALT6	0.0113831945	
MROH5	MROH5	0.011374836	
CLDN12	CLDN12	0.011368915	
PYROXD1	PYROXD1	0.011353259	
VMP1	VMP1	0.011331723	
LCN12	LCN12	0.01132734	
TREML5P	TREML5P	0.011318309	
TULP2	TULP2	0.011314041	
RGS2	RGS2	0.01130998	
LOC101927410	LOC101927410	0.011307588	
ABHD11-AS1	ABHD11-AS1	0.011306387	
PCDHAC1	PCDHAC1	0.011295102	
DMWD	DMWD	0.011292188	
BPY2	BPY2	0.0112918755	
IER3IP1	IER3IP1	0.011290901	
FNIP1	FNIP1	0.01128999	
BTN3A3	BTN3A3	0.011279565	
OR2AG1	OR2AG1	0.011278503	
ZNF843	ZNF843	0.0112783015	
SI	SI	0.011254697	
LINC00371	LINC00371	0.011251623	
OSTN	OSTN	0.011241101	
LECT2	LECT2	0.011240105	
ZNF208	ZNF208	0.011238735	
CTSE	CTSE	0.011233153	
ZKSCAN8	ZKSCAN8	0.011233084	
CRYGS	CRYGS	0.011232712	
LINC00454	LINC00454	0.0112279905	
INTS2	INTS2	0.011224305	
AFF3	AFF3	0.011223285	
LOC101927635	LOC101927635	0.011219511	
TMEM161B	TMEM161B	0.011211725	
KLHL33	KLHL33	0.011210208	
ACOT4	ACOT4	0.011199793	
PCYOX1L	PCYOX1L	0.011198483	
SAXO1	SAXO1	0.01119469	
SUMO1	SUMO1	0.01118927	
OR10J5	OR10J5	0.011177464	
LINC00658	LINC00658	0.01116575	
DIAPH1	DIAPH1	0.011162099	
DEFB112	DEFB112	0.011155697	
TRIM9	TRIM9	0.011141512	
CXorf65	CXorf65	0.011140882	
FRMPD4	FRMPD4	0.011137112	
GRIK5	GRIK5	0.01113283	
RIPPLY2	RIPPLY2	0.011130151	
SPAG6	SPAG6	0.011129204	
DEFB104A	DEFB104A	0.01112645	
NUTM2F	NUTM2F	0.0111230705	
RPUSD4	RPUSD4	0.011108021	
ANGEL2	ANGEL2	0.011107853	
FAM214A	FAM214A	0.011104782	
CHI3L1	CHI3L1	0.01110293	
SEPN1	SEPN1	0.011100647	
OSBPL9	OSBPL9	0.011097223	
HMGB3P1	HMGB3P1	0.01109298	
CASP10	CASP10	0.011087861	
POLG	POLG	0.011087093	
MICAL3	MICAL3	0.011073998	
TSPEAR	TSPEAR	0.011071408	
OR10A6	OR10A6	0.011071376	
PGR	PGR	0.011069726	
UGT2B10	UGT2B10	0.011063313	
IK	IK	0.011043888	
CP	CP	0.01103608	
BRCAT107	BRCAT107	0.01103103	
URB2	URB2	0.011030908	
LINC01177	LINC01177	0.011028331	
PRRC2C	PRRC2C	0.011019874	
FEM1B	FEM1B	0.011014648	
TLE2	TLE2	0.011003104	
KLF7	KLF7	0.010995955	
BOK	BOK	0.010986759	
CNOT7	CNOT7	0.010986737	
KLHL32	KLHL32	0.010971782	
CLEC2A	CLEC2A	0.0109706465	
C16orf97	C16orf97	0.010968244	
PBDC1	PBDC1	0.010964756	
LINC01151	LINC01151	0.010964275	
HSD17B12	HSD17B12	0.010960504	
OR5D14	OR5D14	0.010958785	
WNT10A	WNT10A	0.0109577635	
DBR1	DBR1	0.010957223	
RHOH	RHOH	0.01093326	
SLC5A10	SLC5A10	0.010928994	
OR2T6	OR2T6	0.010927524	
COL9A1	COL9A1	0.0109241195	
ZNF214	ZNF214	0.010919857	
SIAH3	SIAH3	0.010915051	
SACM1L	SACM1L	0.01091424	
INHBA	INHBA	0.010911326	
SNORD100	SNORD100	0.010906587	
JADE3	JADE3	0.010903413	
SLCO3A1	SLCO3A1	0.010901584	
EXOC3L2	EXOC3L2	0.010891934	
PLXNB2	PLXNB2	0.010890511	
NDOR1	NDOR1	0.010879004	
FAM150A	FAM150A	0.010876593	
CHM	CHM	0.010868671	
SERPINE3	SERPINE3	0.01086763	
DVL1	DVL1	0.010866953	
NFIL3	NFIL3	0.010859581	
ZFP69B	ZFP69B	0.010857683	
CDC14C	CDC14C	0.0108234305	
INHBB	INHBB	0.01081998	
SPRR2B	SPRR2B	0.010817998	
TRAF6	TRAF6	0.010804173	
TNFRSF1B	TNFRSF1B	0.010799134	
ADCYAP1	ADCYAP1	0.010798723	
KDM3B	KDM3B	0.010790996	
CLEC18C	CLEC18C	0.010788713	
GPR89B	GPR89B	0.010768244	
SOWAHC	SOWAHC	0.010760726	
CPM	CPM	0.01075902	
C16orf62	C16orf62	0.0107587855	
TBX10	TBX10	0.010758752	
TTTY21	TTTY21	0.010746991	
KIF2A	KIF2A	0.010740676	
HSPB9	HSPB9	0.01074019	
DRD1	DRD1	0.010736687	
TIGD1	TIGD1	0.010735703	
PADI3	PADI3	0.010735044	
ENPP7	ENPP7	0.01072863	
C1orf109	C1orf109	0.010727181	
FXR1	FXR1	0.010725962	
SLC4A9	SLC4A9	0.010722894	
XRCC4	XRCC4	0.010706127	
MTA3	MTA3	0.010700589	
HNRNPUL1	HNRNPUL1	0.010693316	
NUP62	NUP62	0.010686853	
PRR35	PRR35	0.010682219	
MS4A15	MS4A15	0.0106784245	
CDKL2	CDKL2	0.010676532	
LCE3B	LCE3B	0.010668838	
UPP2	UPP2	0.010665973	
OR6Y1	OR6Y1	0.010663866	
PYY2	PYY2	0.010660923	
SLC7A5	SLC7A5	0.01066042	
PAQR9	PAQR9	0.010647635	
SEMG2	SEMG2	0.010646613	
OR4C15	OR4C15	0.010640344	
PGBD1	PGBD1	0.010636847	
PARP11	PARP11	0.010627499	
CACNG1	CACNG1	0.01059144	
CERS6	CERS6	0.010590016	
INSL5	INSL5	0.010589722	
LDLRAD2	LDLRAD2	0.0105869835	
ART5	ART5	0.010582244	
HIST1H2AI	HIST1H2AI	0.010571913	
LCK	LCK	0.010570538	
LRIT2	LRIT2	0.010566229	
OLIG2	OLIG2	0.010562188	
TMEM151A	TMEM151A	0.010555781	
DUSP11	DUSP11	0.010550989	
LOC219690	LOC219690	0.010548496	
ZNF565	ZNF565	0.010545321	
TMEM230	TMEM230	0.0105388155	
AFMID	AFMID	0.010537099	
ADAM22	ADAM22	0.010533271	
EMP1	EMP1	0.010532368	
GLS2	GLS2	0.010530991	
GABRA3	GABRA3	0.010529868	
GNG7	GNG7	0.010519544	
UBE2B	UBE2B	0.010518881	
LOC102725126///FRG1HP	LOC102725126///FRG1HP	0.010517149	
ADAMTS1	ADAMTS1	0.010515143	
ZNF624	ZNF624	0.010514748	
EIF4E1B	EIF4E1B	0.010510151	
C17orf100	C17orf100	0.010507336	
DUSP19	DUSP19	0.010503224	
OR4A47	OR4A47	0.010500177	
TRA2A	TRA2A	0.01049543	
FXYD7	FXYD7	0.010488443	
ZNF829	ZNF829	0.0104864035	
MC4R	MC4R	0.01048182	
RPP30	RPP30	0.010480741	
PCMTD2	PCMTD2	0.010478407	
SGPP2	SGPP2	0.0104777645	
TRPM8	TRPM8	0.010476714	
NSUN4	NSUN4	0.010476025	
CYP39A1	CYP39A1	0.010472137	
CLDN15	CLDN15	0.01047052	
DLGAP1	DLGAP1	0.010467785	
MMP13	MMP13	0.010465505	
CTNNB1	CTNNB1	0.010458171	
TRAM1	TRAM1	0.010449817	
PROC	PROC	0.010446709	
SRMS	SRMS	0.010439147	
GNRHR	GNRHR	0.010435675	
FECH	FECH	0.010423101	
SLC26A6	SLC26A6	0.010421692	
CTAGE1	CTAGE1	0.010416589	
OSBPL3	OSBPL3	0.010416325	
ARHGAP6	ARHGAP6	0.010414684	
TMEM95	TMEM95	0.010404504	
PIANP	PIANP	0.010393039	
SSX2IP	SSX2IP	0.010386435	
MTHFD1L	MTHFD1L	0.010382515	
KIF20B	KIF20B	0.010380748	
ATP6AP2	ATP6AP2	0.010369118	
KCNK9	KCNK9	0.010366544	
SCP2D1	SCP2D1	0.0103572225	
PCDHB7	PCDHB7	0.010357061	
FLRT1	FLRT1	0.010355745	
TRAPPC8	TRAPPC8	0.010339709	
PAH	PAH	0.010338239	
GPR87	GPR87	0.0103368955	
ZFP36	ZFP36	0.01033571	
MCF2	MCF2	0.0103275925	
STK38	STK38	0.010327098	
LOC100287728	LOC100287728	0.010316438	
RPS27A	RPS27A	0.010314184	
TCEAL9	TCEAL9	0.010311503	
C16orf54	C16orf54	0.010309499	
HMGN3	HMGN3	0.010308217	
MTCL1	MTCL1	0.010306941	
CETN1	CETN1	0.010306937	
HUNK	HUNK	0.010306829	
NAPSB	NAPSB	0.010280661	
CHST14	CHST14	0.010275091	
PIN4P1	PIN4P1	0.010271577	
TPD52L3	TPD52L3	0.010269438	
JUN	JUN	0.010268411	
REG1A	REG1A	0.010264515	
SNORD54	SNORD54	0.0102565605	
MTSS1L	MTSS1L	0.01025378	
RNF216	RNF216	0.010234206	
GUF1	GUF1	0.010233104	
TMEM206	TMEM206	0.01022584	
YAF2	YAF2	0.010220583	
CST3	CST3	0.010213748	
